Generation	Smiles	Inchi	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G5	C(C(CCO)(CCO)O)(O)=O	BGNGXKCCCMYJBK	164.068473484	C6H12O5	6	12	5	-1.4305	0.035	5	4	97.99	-1.7857
G5	C(CC(C(CCO)O)O)(O)=O	NFPRWHAVOSOXIW	164.068473484	C6H12O5	6	12	5	-1.4518	-0.234	5	4	97.99	-0.78539
G5	C(CC(CO)(CCO)O)(O)=O	GANPDAFUYRSUIS	164.068473484	C6H12O5	6	12	5	-1.4305	0.035	5	4	97.99	-4.0038
G5	C(C(C(C)(CCO)O)O)(O)=O	OOXRNAZHTXPJIT	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	-0.064884
G5	CC(C(CO)(C(CCO)O)O)O	PATNMVYQUQNNFQ	180.099773612	C7H16O5	7	16	5	-1.7434	0.038	5	5	101.15	-1.9742
G5	C(C(CO)(C(C)(CCO)O)O)=O	HBPNLVAVNFNWTJ	178.084123548	C7H14O5	7	14	5	-1.9344	0.092	5	4	97.99	-4.0028
G5	C(CC(CO)(C(CCO)O)O)=O	HJQHWPDRPLSDKF	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-6.8315
G5	C(C(CO)(CC(CCO)O)O)=O	VCUSFIXPHWOUIN	178.084123548	C7H14O5	7	14	5	-1.8606	-0.069	5	4	97.99	-8.1481
G5	C1C(C(CO1)(CCO)O)O	INVFVQLJROWJDU	148.073558864	C6H12O4	6	12	4	-1.3325	-0.065	4	3	69.92	-4.7417
G5	C1CC(C(O)O1)(CCO)O	MLVCQWVGFBSHKJ	148.073558864	C6H12O4	6	12	4	-0.8309	-0.278	4	3	69.92	-2.1969
G5	C1C(CC(O)O1)(CCO)O	YKQHFVZVSFZJMD	148.073558864	C6H12O4	6	12	4	-0.8309	-0.278	4	3	69.92	-1.6089
G5	C(C(CO)CO)O	SFRDXVJWXWOTEW	106.06299418	C4H10O3	4	10	3	-1.1302	0.107	3	3	60.69	-3.3575
G5	C(C(CO)C(CO)O)O	BMQXZMXWGQFPBC	136.073558864	C5H12O4	5	12	4	-1.6976	0.236	4	4	80.92	-2.5142
G5	C(C(CO)CO)(O)=O	ULMZOZMSDIOZAF	120.042258736	C4H8O4	4	8	4	-1.4798	0.125	4	3	77.76	-2.4219
G5	C(C(C(CO)O)(CC(C)O)O)=O	MMLPQQBIQJDYJG	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-6.4215
G5	C(C(C)(CC(C(CO)O)O)O)=O	XYOVDXYMGUFACP	178.084123548	C7H14O5	7	14	5	-1.9557	-0.177	5	4	97.99	-3.5553
G5	C(C)(C(CC(C(CO)O)O)O)=O	FPWQHRGBEYCUGA	178.084123548	C7H14O5	7	14	5	-1.7959	-0.282	5	4	97.99	1.1167
G5	CC(CC(C(CO)O)O)O	ZEKWQLHICZNVNQ	150.089208928	C6H14O4	6	14	4	-1.1973	-0.36	4	4	80.92	-3.5178
G5	CC(C(C(C(CO)O)O)O)O	SKCKOFZKJLZSFA	166.084123548	C6H14O5	6	14	5	-2.2191	0.039	5	5	101.15	-0.80532
G5	C(C(C(CC(CO)O)O)O)O	RUIACMUVCHMOMF	166.084123548	C6H14O5	6	14	5	-2.124	0.147	5	5	101.15	-4.7644
G5	C(C(C(CO)O)C(CO)O)O	JXRYFYCJVCAUKT	166.084123548	C6H14O5	6	14	5	-2.265	0.365	5	5	101.15	-1.0642
G5	CC(CO)(C(CO)O)O	HGVJFBSSLICXEM	136.073558864	C5H12O4	5	12	4	-1.6304	0.179	4	4	80.92	-2.1682
G5	CC(C(CO)O)(C(CO)O)O	GKMXSVIYNRJGBP	166.084123548	C6H14O5	6	14	5	-2.1978	0.308	5	5	101.15	1.4215
G5	C(C(CO)C(CO)O)(O)=O	XVRXNIIFKJXXOQ	150.05282342	C5H10O5	5	10	5	-2.0472	0.254	5	4	97.99	-0.33047
G5	C1C(C(CO1)O)(C(CO)O)O	FGACOTXMWQCQDR	164.068473484	C6H12O5	6	12	5	-2.3543	0.334	5	4	90.15	-3.5972
G5	C1CC(C(O)O1)(C(CO)O)O	LPEPWTJKLALRBK	164.068473484	C6H12O5	6	12	5	-1.8527	0.121	5	4	90.15	0.015835
G5	C(C(C)(C(C(CO)O)O)O)=O	OSBKZZCHLHZCDB	164.068473484	C6H12O5	6	12	5	-2.4101	0.093	5	4	97.99	-2.2527
G5	CC(C(C(CO)O)O)O	FJGNTEKSQVNVTJ	136.073558864	C5H12O4	5	12	4	-1.6517	-0.09	4	4	80.92	-1.2411
G5	C(C(CO)(CC(CO)O)O)=O	XVJIFPWLWRLDAB	164.068473484	C6H12O5	6	12	5	-2.315	0.201	5	4	97.99	-7.8567
G5	CC(CO)(C(CO)(CO)O)O	JTMASPWYLCLPPP	166.084123548	C6H14O5	6	14	5	-2.1765	0.577	5	5	101.15	-3.6312
G5	C(CC(CO)(C(C)(CO)O)O)=O	JVWDQTRDOOAFLO	178.084123548	C7H14O5	7	14	5	-1.9344	0.092	5	4	97.99	-6.9568
G5	C(C(C)(C(CO)(CCO)O)O)=O	ZORHVLKDSVQYEH	178.084123548	C7H14O5	7	14	5	-1.9344	0.092	5	4	97.99	-6.8765
G5	CC(C(CO)(CCO)O)O	MMKDWLKLXRGMEI	150.089208928	C6H14O4	6	14	4	-1.176	-0.091	4	4	80.92	-5.4483
G5	C(CC(C)(CO)O)(O)=O	CIJRBLJATSUYTM	134.0579088	C5H10O4	5	10	4	-0.9582	-0.202	4	3	77.76	-6.3904
G5	C(C(C(CO)O)C(C)O)(O)=O	IQIJJTZNPUPQCN	164.068473484	C6H12O5	6	12	5	-1.6879	-0.124	5	4	97.99	-0.99401
G5	C(CC(CC(CO)O)O)(O)=O	IBMKUBQFLWTZDC	164.068473484	C6H12O5	6	12	5	-1.4518	-0.234	5	4	97.99	-3.7284
G5	C(CC(C)(C(CO)O)O)(O)=O	BRKONJGKHUKAAY	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	1.5944
G5	C(CC(CO)(C(C)O)O)(O)=O	LJDIXTDSDBJMHM	164.068473484	C6H12O5	6	12	5	-1.5256	-0.073	5	4	97.99	-2.2469
G5	C(C1(CO)C(C(CC1O)O)O)=O	CLFJFRFDJBSQHF	176.068473484	C7H12O5	7	12	5	-2.3112	-0.221	5	4	97.99	-2.5744
G5	C(C1(C(C(CC1O)O)O)O)O	YSCIWCVUALZTQT	164.068473484	C6H12O5	6	12	5	-2.3271	0.114	5	5	101.15	0.0565
G5	C(C(CO)(CO)C(CCO)O)=O	WYXQREAKUGIPQT	178.084123548	C7H14O5	7	14	5	-1.8164	0.081	5	4	97.99	-5.7268
G5	C(C(CO)(CO)C(C)(CO)O)=O	AZKHQMGLAZKFQV	178.084123548	C7H14O5	7	14	5	-1.8902	0.242	5	4	97.99	-6.666
G5	CC(CO)(C(CO)(C(C)O)O)O	MOGFTLSXNRIBEO	180.099773612	C7H16O5	7	16	5	-1.8172	0.199	5	5	101.15	-3.3612
G5	CC(CC(C(CO)(CO)O)O)O	URIAJWDGPNXZMR	180.099773612	C7H16O5	7	16	5	-1.7434	0.038	5	5	101.15	-4.5115
G5	C(C(C=C)(C(CO)(CO)O)O)=O	WUJLQCCWEUIVJC	176.068473484	C7H12O5	7	12	5	-2.1199	0.153	5	4	97.99	-8.6217
G5	C(C(CO)(C(C=C)(CO)O)O)=O	KQHBPNIZXKUSIJ	176.068473484	C7H12O5	7	12	5	-2.1199	0.153	5	4	97.99	-7.1717
G5	C(C(C(CO)(CO)O)O)=CC=O	WLYCKFDCUYZTOK	176.068473484	C7H12O5	7	12	5	-2.1128	0.159	5	4	97.99	-5.4077
G5	C(C(CO)(C(C=CCO)O)O)=O	ICELTMOVTRJXLW	176.068473484	C7H12O5	7	12	5	-2.1128	0.159	5	4	97.99	-2.4542
G5	C(C(CO)(CO)C(C=O)(C)O)=O	DPMAVRRVCUALMJ	176.068473484	C7H12O5	7	12	5	-2.1025	0.027	5	3	94.83	-4.6195
G5	C(C(CO)(CO)C(C(C)=O)O)=O	FORKKKCKTHTDCG	176.068473484	C7H12O5	7	12	5	-1.9427	-0.078	5	3	94.83	-3.3975
G5	C(C(C)(C(CO)(C(C)O)O)O)=O	BGZCRIWMKLLHTE	178.084123548	C7H14O5	7	14	5	-2.0295	-0.016	5	4	97.99	-3.5859
G5	C(C(CO)(C(C)O)C(C)O)=O	SEJHSGJRNLSWPY	162.089208928	C7H14O4	7	14	4	-0.9848	-0.534	4	3	77.76	-4.4897
G5	C(C(CO)(CO)C(C)O)=O	BFLQFEWZGKLNGX	148.073558864	C6H12O4	6	12	4	-1.3441	-0.156	4	3	77.76	-5.9397
G5	C(CO)(C(CO)(CO)C(C)O)=O	DIQVLMMKYYGEEC	178.084123548	C7H14O5	7	14	5	-1.7304	0.137	5	4	97.99	-1.4183
G5	C(C(CO)(C(CO)O)C(C)O)=O	NMIXKPFDQZJTFU	178.084123548	C7H14O5	7	14	5	-1.9115	-0.027	5	4	97.99	-4.0344
G5	C(C(C(CO)(CO)C(C)O)O)=O	XSYPVVQBYQJDLJ	178.084123548	C7H14O5	7	14	5	-1.9115	-0.027	5	4	97.99	-5.4715
G5	C(C)(C(C(CO)O)(C(C)O)O)=O	YVSQKUFSXRIBNY	178.084123548	C7H14O5	7	14	5	-1.8697	-0.121	5	4	97.99	-0.07554
G5	CC(C(CO)(C(C)O)O)O	AIEBLQRAWOTNEJ	150.089208928	C6H14O4	6	14	4	-1.2711	-0.199	4	4	80.92	-1.0347
G5	C(C(CO)(CO)CO)=O	JCQKQWAONVEFJC	134.0579088	C5H10O4	5	10	4	-1.7034	0.222	4	3	77.76	-7.2742
G5	C(CO)(C(CO)(CO)CO)=O	HCLHQRSVYRKNPS	164.068473484	C6H12O5	6	12	5	-2.0897	0.515	5	4	97.99	-2.5481
G5	C(C(CO)(CO)C(CO)O)=O	UOKIKENYPAOOMA	164.068473484	C6H12O5	6	12	5	-2.2708	0.351	5	4	97.99	-4.681
G5	C(C(C(CO)(CO)CO)O)=O	HTHULCUTRLQXDT	164.068473484	C6H12O5	6	12	5	-2.2708	0.351	5	4	97.99	-6.3842
G5	C(C1(CC(CC1(CO)O)O)O)=O	UVZMHIOKXLMFEJ	176.068473484	C7H12O5	7	12	5	-2.316	-0.102	5	4	97.99	-5.8852
G5	C(C1(CC(CC1O)O)O)O	ALEHUCZTFBFOIM	148.073558864	C6H12O4	6	12	4	-1.475	-0.285	4	4	80.92	-2.7797
G5	C(C1(CC(C(C1O)O)O)O)O	QSXONELETGFNFF	164.068473484	C6H12O5	6	12	5	-2.3271	0.114	5	5	101.15	-2.8554
G5	C(CO)(C(C)(C(CCO)O)O)=O	QIIDLICPXXDATR	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	1.8137
G5	C(C(CCO)(C(CCO)O)O)O	FXZSJPKXIWRXHM	180.099773612	C7H16O5	7	16	5	-1.6483	0.146	5	5	101.15	-4.7553
G5	C(C(C)(C(C=C)(CO)O)O)(O)=O	AVWLRKRKFMVPAW	176.068473484	C7H12O5	7	12	5	-1.3305	-0.121	5	4	97.99	-2.2242
G5	C(C(C)(C(C=CCO)O)O)(O)=O	FTQSHBSWGAQOHT	176.068473484	C7H12O5	7	12	5	-1.3234	-0.115	5	4	97.99	2.5333
G5	C(CO)(C(C)(C(CO)(C)O)O)=O	LVYOCTMUXPGCMX	178.084123548	C7H14O5	7	14	5	-1.8484	0.148	5	4	97.99	0.211
G5	CC(CO)(C(CO)(CCO)O)O	IFMSKJVCMJRQEQ	180.099773612	C7H16O5	7	16	5	-1.7221	0.307	5	5	101.15	-6.6635
G5	C(C(C(C=C)(CO)O)O)(O)=O	JZFSVRVSJPEKLH	162.05282342	C6H10O5	6	10	5	-1.7111	-0.012	5	4	97.99	-3.1831
G5	C(C(C(C=CCO)O)O)(O)=O	ZMEIIOYGUUZKHV	162.05282342	C6H10O5	6	10	5	-1.704	-0.006	5	4	97.99	1.1705
G5	C(C)(C(CCO)(C(C=O)O)O)=O	BQRRCQXSZWVLIO	176.068473484	C7H12O5	7	12	5	-1.9869	-0.228	5	3	94.83	-2.5287
G5	C(C(C)(C(C(CO)=O)(C)O)O)=O	YGCSDBKLOGAQFK	176.068473484	C7H12O5	7	12	5	-2.0607	-0.067	5	3	94.83	0.00015055
G5	C(C)(C(C(C)O)(CCO)O)=O	RQLZFNBQBIGVRX	162.089208928	C7H14O4	7	14	4	-0.8479	-0.52	4	3	77.76	-1.5959
G5	C(CO)(C(C)(C(C)O)O)=O	IXPYZEYGUUNNJG	148.073558864	C6H12O4	6	12	4	-1.3023	-0.25	4	3	77.76	2.6158
G5	C(CCO)(C(CO)(CCO)O)=O	OAAHFBNOGOQUNS	178.084123548	C7H14O5	7	14	5	-1.6795	0.095	5	4	97.99	-3.7298
G5	C(C)(C(C(CO)O)(CCO)O)=O	FGBWVVOFMOFFGB	178.084123548	C7H14O5	7	14	5	-1.7746	-0.013	5	4	97.99	-0.3743
G5	C(CO)(OC(CO)CO)=O	CNJNFHLPCLWFQI	150.05282342	C5H10O5	5	10	5	-1.8857	0.256	5	3	86.99	-2.4695
G5	C(CO)(OCC(CO)O)=O	KWTJPIGWGDYEHM	150.05282342	C5H10O5	5	10	5	-1.8857	0.256	5	3	86.99	-0.36314
G5	C(C(C(CO)O)O)(CCCO)=O	AWRMUPLXULRTAR	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-5.2248
G5	C(CC(C(CO)O)O)(CCO)=O	KJCOKBISWJPJMQ	178.084123548	C7H14O5	7	14	5	-1.7008	-0.174	5	4	97.99	-1.1943
G5	C(C(CO)=O)(C(CO)CCO)=O	FDNTYWMUEYEVAA	176.068473484	C7H12O5	7	12	5	-1.873	-0.007	5	3	94.83	-7.9221
G5	C(C(C(CO)C(CO)CO)=O)=O	ZCPXSBKFMNSGTF	176.068473484	C7H12O5	7	12	5	-2.1951	0.047	5	3	94.83	-4.0784
G5	C(CC(C(CO)=O)O)(CCO)=O	QBQJYZICFSFZRW	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	0.47424
G5	C(CCCO)(C(C(CO)=O)O)=O	KLACYBGTYUVNDS	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-4.0096
G5	C(C(CO)=O)(CCC(CO)O)=O	QRGPBHWZSUTIQO	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-9.506
G5	C(C(C(CO)CO)C(C=O)O)=O	QKVPCXYBONRLKN	176.068473484	C7H12O5	7	12	5	-2.3762	-0.117	5	3	94.83	-4.6135
G5	C(C(CO)C(CO)C(C=O)O)=O	MCWXJUZSWBMBOB	176.068473484	C7H12O5	7	12	5	-2.3762	-0.117	5	3	94.83	-3.2142
G5	C(C(CCO)C(C(CO)=O)O)=O	QJKYXQXPDMJUIN	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.8116
G5	C(CC(CO)C(C(CO)=O)O)=O	ULHBKJLPBJRRDC	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.8434
G5	C(C(C(CO)=O)C(CO)CO)=O	LLTFLDKEMBSGCC	176.068473484	C7H12O5	7	12	5	-2.1951	0.047	5	3	94.83	-3.3319
G5	C(C(CCO)=O)(C(CO)CO)=O	CZXJSKZCQBIFEM	176.068473484	C7H12O5	7	12	5	-1.873	-0.007	5	3	94.83	-8.7047
G5	C(CO)(C(C)C(C(CO)=O)O)=O	BAQBSDQQHJICSS	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	2.7032
G5	C(C(C(CC(CO)CO)=O)O)=O	DKSLENZUOUFRHN	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-6.4533
G5	C(C(C(CO)O)=O)(CCCO)=O	OKJNZOMSPBLPBY	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-10.614
G5	C(C(C=O)C(CO)C(CO)O)=O	ZFOLFOPPAFWCLD	176.068473484	C7H12O5	7	12	5	-2.3762	-0.117	5	3	94.83	-3.231
G5	C(C(CC(CO)C(CO)O)=O)=O	NGDHGJVBHBPYMJ	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-6.5135
G5	C(CO)(C(CO)CC(CO)=O)=O	ZZWLGRPNWZWXJV	176.068473484	C7H12O5	7	12	5	-1.873	-0.007	5	3	94.83	-1.9904
G5	C(CC(CO)C(CO)O)=O	PPXTYJABSSCOSC	148.073558864	C6H12O4	6	12	4	-1.4555	-0.249	4	3	77.76	-5.8467
G5	C(C(CCO)C(CO)O)=O	UBFARMVNFGAAMO	148.073558864	C6H12O4	6	12	4	-1.4555	-0.249	4	3	77.76	-5.7733
G5	C(CO)(C(CO)CCO)=O	NJAPYPKQTVKJHZ	148.073558864	C6H12O4	6	12	4	-1.2744	-0.085	4	3	77.76	-3.8521
G5	C(C(CO)CO)(CC(CO)=O)=O	SOUWEJVDDMHVHZ	176.068473484	C7H12O5	7	12	5	-1.873	-0.0069999	5	3	94.83	-8.8976
G5	C(CCO)(C(CO)CO)=O	SYURDWUTVXIZRY	148.073558864	C6H12O4	6	12	4	-1.2744	-0.085	4	3	77.76	-3.2544
G5	C(CCO)(C(CO)C(CO)O)=O	KZPNPANHQUWZKA	178.084123548	C7H14O5	7	14	5	-1.8418	0.044	5	4	97.99	-1.5689
G5	C(C(C(CO)CC(CO)=O)O)=O	NXKPICFFCKMNSP	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-4.6315
G5	C(C(CO)C(C=O)O)(CCO)=O	KLTVHFDKHXBVTF	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.7923
G5	C(CCO)(C(C(CCO)=O)O)=O	GEXKJQRTOPMLHL	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-1.2443
G5	C(C(CCO)=O)(CC(CO)O)=O	HWXYKRNONBYUAG	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-10.686
G5	C(CCC(C(CO)O)=O)(CO)=O	VHGKOLIXISEZHU	176.068473484	C7H12O5	7	12	5	-1.732	-0.225	5	3	94.83	-3.0481
G5	C(C(CO)O)(CCCO)=O	WUPJJEAVCYEIEG	148.073558864	C6H12O4	6	12	4	-1.1334	-0.303	4	3	77.76	-5.1524
G5	C(CC(CO)O)(CCO)=O	RTESPEIDNJCLBG	148.073558864	C6H12O4	6	12	4	-1.1334	-0.303	4	3	77.76	-5.8509
G5	C(C)(C(CO)C(C(CO)O)O)=O	JVMMUJADRTVHIL	178.084123548	C7H14O5	7	14	5	-1.9369	-0.064	5	4	97.99	-0.16779
G5	C(C(C(C)=O)(C(CO)CO)O)=O	JVJYYCDTUSQCCD	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	-2.8119
G5	C(C(CO)(CC(CCO)=O)O)=O	BECJGSCAHSGRRD	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-8.0313
G5	C(CCC=O)(C(CO)(CO)O)=O	QZESNSBYLPEPKX	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-3.9422
G5	C(C(C(CCCO)=O)(CO)O)=O	CPTAVRIVRXHOGO	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-7.0676
G5	C(CC(C=O)O)(C(CO)CO)=O	JOUVWLRSMRPJFL	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-3.6006
G5	C(C(CCO)C(C=O)(CO)O)=O	FXNXFGJLIRISIU	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-5.3675
G5	C(C(CO)(C(CO)CC=O)O)=O	GPXMGRWOWNAYDD	176.068473484	C7H12O5	7	12	5	-2.2139	-0.066	5	3	94.83	-5.5231
G5	C(CCO)(C(C(C)=O)(CO)O)=O	MPJFCCLLDFONGJ	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-1.2942
G5	C(C(CO)CO)(C(C(C)=O)O)=O	LXQCZIKBAGQLKH	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	-1.6981
G5	C(C(CO)(CO)O)(CC(C)=O)=O	QZHMZVBDIASBOI	176.068473484	C7H12O5	7	12	5	-1.8058	-0.064	5	3	94.83	-9.067
G5	C(C(CO)(C(C(CO)=O)C)O)=O	BCZGVABHFKOPCX	176.068473484	C7H12O5	7	12	5	-2.1279	-0.01	5	3	94.83	0.23576
G5	C(C(C)=O)(C(CO)C(CO)O)=O	NYOCIXDEFAUWAP	176.068473484	C7H12O5	7	12	5	-1.9681	-0.115	5	3	94.83	-3.937
G5	C(C)(C(CO)C(CO)O)=O	YFVQNRHPXIDNRI	148.073558864	C6H12O4	6	12	4	-1.3695	-0.193	4	3	77.76	-0.13043
G5	C(C(C(CCO)=O)(CCO)O)=O	UROQTUVSDVDOSL	176.068473484	C7H12O5	7	12	5	-1.8918	-0.12	5	3	94.83	-4.0776
G5	C(C(C(C(CO)O)=O)CCO)=O	ARMPTADBTNVOGR	176.068473484	C7H12O5	7	12	5	-2.0541	-0.171	5	3	94.83	-4.6358
G5	C(C(C(CO)CCO)=O)(O)=O	ZQIPPABFPHEOLL	162.05282342	C6H10O5	6	10	5	-1.624	-0.067	5	3	94.83	-11.789
G5	C(C(C(CCCO)=O)O)(O)=O	GZUTXFCPBHFURR	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-5.6309
G5	C(C(CCC(CO)O)=O)(O)=O	FYBWNLNWZMONGV	162.05282342	C6H10O5	6	10	5	-1.483	-0.285	5	3	94.83	-14.804
G5	C(CO)(C(C)C(C(O)=O)O)=O	PKDHCAJSHPGUKZ	162.05282342	C6H10O5	6	10	5	-1.7191	-0.175	5	3	94.83	2.8599
G5	C(CC1C(C(C(O)O1)O)O)O	WRYOEBBYARWGSI	164.068473484	C6H12O5	6	12	5	-1.6563	-0.148	5	4	90.15	-4.1241
G5	C1(C(CO)C(C(CO)O1)O)O	JWYLVRZWPQRJCA	164.068473484	C6H12O5	6	12	5	-1.916	0.07	5	4	90.15	-0.9955
G5	C1C(C(C(O)O1)CO)O	XTYCLALXHOIRRO	134.0579088	C5H10O4	5	10	4	-1.314	-0.059	4	3	69.92	-0.51951
G5	C1C(C(C(O)O1)(CCO)O)O	CKEHJDZFRPOMAY	164.068473484	C6H12O5	6	12	5	-1.683	0.121	5	4	90.15	-3.0396
G5	C1C(C(C(C(O)O1)CO)O)O	KSLAQNIBBNMQMM	164.068473484	C6H12O5	6	12	5	-1.8241	0.07	5	4	90.15	-3.9915
G5	C1(C(C(C(CCO)O1)O)O)=O	BAKBOLGADIKZRT	162.05282342	C6H10O5	6	10	5	-1.872	-0.316	5	3	86.99	-7.8867
G5	C(C(C(C(CO)O)O)O)=CCO	NOCBBYBQZFVHEI	178.084123548	C7H14O5	7	14	5	-1.9218	0.105	5	5	101.15	-0.4215
G5	C(CO)(C(C=CCO)O)=O	GIOVXXYUYKGACT	146.0579088	C6H10O4	6	10	4	-1.3856	-0.075	4	3	77.76	1.3209
G5	C(CO)(CO)=C(C=O)CO	BPUOPBTZLSNZAF	146.0579088	C6H10O4	6	10	4	-1.0725	0.269	4	3	77.76	-5.1321
G5	C(CO)(C(C(CO)=C)O)=O	MSZJCPSNAZLVMJ	146.0579088	C6H10O4	6	10	4	-1.1669	-0.096	4	3	77.76	-1.4544
G5	C(CO)(CO)=CC(CO)=O	WPCZYIWTJZJUNL	146.0579088	C6H10O4	6	10	4	-1.1385	0.179	4	3	77.76	-0.52455
G5	C(CO)(C(C(CO)=CCO)O)=O	OWOOEPUTQRHCON	176.068473484	C7H12O5	7	12	5	-1.7059	0.308	5	4	97.99	1.6065
G5	C(CO)(CO)=C(C(CO)=O)CO	BRKZFTLGTJVIRS	176.068473484	C7H12O5	7	12	5	-1.4588	0.562	5	4	97.99	-0.44676
G5	C=C(C(CO)=O)C(CO)(CO)O	LRNRBQKDFDRXGA	176.068473484	C7H12O5	7	12	5	-1.713	0.302	5	4	97.99	-4.6026
G5	C(CO)(C(C=CC(CO)O)O)=O	QBJGWDOGZBRSSF	176.068473484	C7H12O5	7	12	5	-1.953	0.054	5	4	97.99	1.2646
G5	C(CO)(CO)=C(C=O)C(CO)O	ZVIZQCQJQWOWTB	176.068473484	C7H12O5	7	12	5	-1.6399	0.398	5	4	97.99	-4.322
G5	C(C(C(CO)=C(CO)CO)O)=O	IYKPHMWNLMTKDH	176.068473484	C7H12O5	7	12	5	-1.6399	0.398	5	4	97.99	-4.3317
G5	C(CO)=C(C=O)C(CO)(CO)O	PAIHDLUSOHKCQQ	176.068473484	C7H12O5	7	12	5	-1.8657	0.413	5	4	97.99	-3.5891
G5	C(CO)(C(CO)(CO)O)=CC=O	ASYHJRBIHILVEL	176.068473484	C7H12O5	7	12	5	-1.8657	0.413	5	4	97.99	-5.0712
G5	C(CO)(C(C(C(CO)O)=C)O)=O	TUNXUQZNRQXAGW	176.068473484	C7H12O5	7	12	5	-1.7343	0.033	5	4	97.99	-1.5282
G5	C(CO)(CO)=CC(C(CO)O)=O	AHVZIZNUZFDIKF	176.068473484	C7H12O5	7	12	5	-1.7059	0.308	5	4	97.99	-0.2795
G5	C(CO)=C(CO)CO	DRLCSWDVAKHTJF	118.06299418	C5H10O3	5	10	3	-0.5399	0.101	3	3	60.69	-2.4997
G5	C(C(CO)O)(C(C=CCO)O)=O	FAHQKEAJAJVALX	176.068473484	C7H12O5	7	12	5	-1.953	0.054	5	4	97.99	0.32903
G5	C(CO)(C(CO)O)=C(C=O)CO	ZHVRWVPFUKZPAT	176.068473484	C7H12O5	7	12	5	-1.6399	0.398	5	4	97.99	-2.9004
G5	C(C(CO)O)(C(C(CO)=C)O)=O	RHKBFVNYPQATHV	176.068473484	C7H12O5	7	12	5	-1.7343	0.033	5	4	97.99	-2.5564
G5	C(CO)(C(CO)O)=CC(CO)=O	BUVCEQACWORJIE	176.068473484	C7H12O5	7	12	5	-1.7059	0.308	5	4	97.99	1.3372
G5	C(CO)(C(CO)O)=CCO	OLXJQCREHZIYEV	148.073558864	C6H12O4	6	12	4	-1.1073	0.23	4	4	80.92	-0.38337
G5	C(C(CO)(CO)O)=C(C=O)CO	GNMNEFDUCRRALY	176.068473484	C7H12O5	7	12	5	-1.8657	0.413	5	4	97.99	-4.0825
G5	C(C(CO)(CO)O)=CC(CO)=O	PIEAYBYZELSXEJ	176.068473484	C7H12O5	7	12	5	-1.9317	0.323	5	4	97.99	-0.1891
G5	C(C(CO)(CO)O)=CCO	MWBGESLNKHGYMD	148.073558864	C6H12O4	6	12	4	-1.3331	0.245	4	4	80.92	-2.2555
G5	C(C(CO)(C(CO)O)O)=CCO	QNFOWROLWQUMMM	178.084123548	C7H14O5	7	14	5	-1.9005	0.374	5	5	101.15	-0.28626
G5	C(C(CO)O)=C(C=O)CO	XKMPPJUJOHRZFR	146.0579088	C6H10O4	6	10	4	-1.3196	0.015	4	3	77.76	-3.0345
G5	C(C(CO)O)=CC(CO)=O	JRGCJZUUVRTGIZ	146.0579088	C6H10O4	6	10	4	-1.3856	-0.075	4	3	77.76	0.88548
G5	C(C(CO)O)=C(C(CO)=O)CO	VUHKUNWKTDCEED	176.068473484	C7H12O5	7	12	5	-1.7059	0.308	5	4	97.99	1.3352
