Index	Reagents	Products	Rule	Energy Change
783_0	['C(CC(C(CC(C=O)=O)O)O)=O']	['C(C(C1C(C(CC1O)O)O)=O)=O']	Aldol Condensation	-59.43
783_1	['C(CC(C(CC(C=O)=O)O)O)=O']	['C(C(C1C(C(CC1O)O)O)=O)=O']	Knoevenagel C	-59.43
784_0	['C(C(CC(CC(C=O)=O)O)O)=O']	['C(C(C1C(C(CC1O)O)O)=O)=O']	Aldol Condensation	-59.43
784_1	['C(C(CC(CC(C=O)=O)O)O)=O']	['C(C(C1C(C(CC1O)O)O)=O)=O']	Knoevenagel C	-59.43
785_0	['C(C(C(C=O)C(C(C)=O)O)O)=O']	['C(C1C(C(CC(C1O)=O)O)O)=O']	Aldol Condensation	-84.22
787_0	['C(C(C(C=O)C(C(C)=O)O)O)=O']	['C1(C(C(C(C1)O)C(C=O)O)O)=O']	Aldol Condensation	-81.52
789_0	['C(CO)(CC(CC(C=O)=O)O)=O']	['C(C1(CC(CC(C1O)=O)O)O)=O']	Aldol Condensation	-83.21
789_1	['C(CO)(CC(CC(C=O)=O)O)=O']	['C(C1(CC(CC(C1O)=O)O)O)=O']	Knoevenagel H	-83.21
791_0	['C(CO)(CC(CC(C=O)=O)O)=O']	['C(CO)(C1C(CC(C1O)=O)O)=O']	Aldol Condensation	-79.19
791_1	['C(CO)(CC(CC(C=O)=O)O)=O']	['C(CO)(C1C(CC(C1O)=O)O)=O']	Knoevenagel C	-79.19
793_0	['C(CO)(CC(CC(C=O)=O)O)=O']	['C1(C(C(C(CC(C1)O)=O)O)O)=O']	Aldol Condensation	-104.49
793_1	['C(CO)(CC(CC(C=O)=O)O)=O']	['C1(C(C(C(CC(C1)O)=O)O)O)=O']	Knoevenagel H	-104.49
795_0	['C(CC(CO)(CC(C=O)=O)O)=O']	['C(C1C(CO)(CC(C1O)=O)O)=O']	Aldol Condensation	-85.0
795_1	['C(CC(CO)(CC(C=O)=O)O)=O']	['C(C1C(CO)(CC(C1O)=O)O)=O']	Knoevenagel C	-85.0
797_0	['C(C(C)(C(C=O)C(CO)=O)O)=O']	['C(C1C(C(C(C1(C)O)O)O)=O)=O']	Aldol Condensation	-137.49
797_1	['C(C(C)(C(C=O)C(CO)=O)O)=O']	['C(C1C(C(C(C1(C)O)O)O)=O)=O']	Knoevenagel H	-137.49
799_0	['C(C(C(CO)=O)C(C(C)=O)O)=O']	['C(C1C(C(C(C)(C1O)O)O)=O)=O']	Aldol Condensation	-132.85
799_1	['C(C(C(CO)=O)C(C(C)=O)O)=O']	['C(C1C(C(C(C)(C1O)O)O)=O)=O']	Knoevenagel H	-132.85
800_0	['C(C(C(CO)=O)C(C(C)=O)O)=O']	['C(CO)(C1C(CC(C1O)=O)O)=O']	Aldol Condensation	-81.52
801_0	['C(C(C(CO)=O)C(C(C)=O)O)=O']	['C(C1C(CO)(CC(C1O)=O)O)=O']	Aldol Condensation	-82.7
802_0	['C(C(C)(C(C(CC=O)=O)O)O)=O']	['C(C1C(C(C(C)(C1O)O)O)=O)=O']	Aldol Condensation	-117.94
802_1	['C(C(C)(C(C(CC=O)=O)O)O)=O']	['C(C1C(C(C(C)(C1O)O)O)=O)=O']	Knoevenagel C	-117.94
803_0	['C(CC(C(C(C(C)=O)O)O)=O)=O']	['C(C1C(C(C(C1(C)O)O)O)=O)=O']	Aldol Condensation	-113.3
803_1	['C(CC(C(C(C(C)=O)O)O)=O)=O']	['C(C1C(C(C(C1(C)O)O)O)=O)=O']	Knoevenagel C	-113.3
804_0	['C(CC(C(C(C(C)=O)O)O)=O)=O']	['C1(C(C(C(CC(C1)O)=O)O)O)=O']	Aldol Condensation	-87.28
806_0	['C(CC(C(C(C(C)=O)O)O)=O)=O']	['C(CC1(C(C(C(C1)=O)O)O)O)=O']	Aldol Condensation	-72.37
808_0	['C(C)(C(C(CC(C=O)=O)O)O)=O']	['C(C1(CC(C(C(C1)=O)O)O)O)=O']	Aldol Condensation	-78.82
810_0	['C(C)(C(C(CC(C=O)=O)O)O)=O']	['C1(CC(C(CC(C1O)O)=O)O)=O']	Aldol Condensation	-100.1
811_0	['C(C(C(CC(C(C)=O)O)=O)O)=O']	['C1(CC(C(CC(C1O)O)=O)O)=O']	Aldol Condensation	-100.1
813_0	['C(C(C(CC(C(C)=O)O)=O)O)=O']	['C1(C(CC(C(C=O)O)(C1)O)O)=O']	Aldol Condensation	-76.12
815_0	['C(CC(C(C)=O)O)=O']	['C1(C(CC(C1)O)O)=O']	Aldol Condensation	-74.95
817_0	['C(CC(C(CCO)=O)O)=O']	['C1(C(CC(C1CO)O)O)=O']	Aldol Condensation	-79.19
817_1	['C(CC(C(CCO)=O)O)=O']	['C1(C(CC(C1CO)O)O)=O']	Knoevenagel C	-79.19
819_0	['C(CC(C(CC=O)O)O)=O']	['C(C1C(C(CC1O)O)O)=O']	Aldol Condensation	-59.43
819_1	['C(CC(C(CC=O)O)O)=O']	['C(C1C(C(CC1O)O)O)=O']	Knoevenagel C	-59.43
820_0	['C(CC(CC(C=O)O)O)=O']	['C(C1C(C(CC1O)O)O)=O']	Aldol Condensation	-59.43
820_1	['C(CC(CC(C=O)O)O)=O']	['C(C1C(C(CC1O)O)O)=O']	Knoevenagel C	-59.43
822_0	['C(CC(CC(CO)=O)O)=O']	['C1(C(C(CC(C1)O)O)O)=O']	Aldol Condensation	-82.04
822_1	['C(CC(CC(CO)=O)O)=O']	['C1(C(C(CC(C1)O)O)O)=O']	Knoevenagel H	-82.04
823_0	['C(CC(C(C(C)=O)O)O)=O']	['C1(C(C(CC(C1)O)O)O)=O']	Aldol Condensation	-77.65
825_0	['C(C(C(C(C)=O)O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Aldol Condensation	-84.03
827_0	['C(C(C(C=O)O)O)(CCO)=O']	['C1(C(C(C(C1CO)O)O)O)=O']	Aldol Condensation	-88.27
827_1	['C(C(C(C=O)O)O)(CCO)=O']	['C1(C(C(C(C1CO)O)O)O)=O']	Knoevenagel C	-88.27
829_0	['C(CC(C(C(C=O)O)O)O)=O']	['C(C1C(C(C(C1O)O)O)O)=O']	Aldol Condensation	-68.51
829_1	['C(CC(C(C(C=O)O)O)O)=O']	['C(C1C(C(C(C1O)O)O)O)=O']	Knoevenagel C	-68.51
831_0	['C(C(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)O)O)O)=O']	Aldol Condensation	-91.12
831_1	['C(C(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)O)O)O)=O']	Knoevenagel H	-91.12
832_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['C1(C(C(C(C(C1)O)O)O)O)=O']	Aldol Condensation	-86.73
834_0	['C(CO)(C(CO)(C(C=O)O)O)=O']	['C1(C(C(C(C1(CO)O)O)O)O)=O']	Aldol Condensation	-103.31
834_1	['C(CO)(C(CO)(C(C=O)O)O)=O']	['C1(C(C(C(C1(CO)O)O)O)O)=O']	Knoevenagel H	-103.31
836_0	['C(C(C(C)=O)(C(C=O)O)O)=O']	['C(C1(C(CC(C1O)O)=O)O)=O']	Aldol Condensation	-89.84
838_0	['C(CC(C(C(CO)=O)(CO)O)O)=O']	['C1(C(C(CC(C1(CO)O)O)O)O)=O']	Aldol Condensation	-96.93
838_1	['C(CC(C(C(CO)=O)(CO)O)O)=O']	['C1(C(C(CC(C1(CO)O)O)O)O)=O']	Knoevenagel H	-96.93
840_0	['C(C(C)(C(C(CO)=O)(CO)O)O)=O']	['C1(C(C(C(C)(C1(CO)O)O)O)O)=O']	Aldol Condensation	-109.13
840_1	['C(C(C)(C(C(CO)=O)(CO)O)O)=O']	['C1(C(C(C(C)(C1(CO)O)O)O)O)=O']	Knoevenagel H	-109.13
842_0	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	['C1(C(C(CO)(C(CO)(C1)O)O)O)=O']	Aldol Condensation	-91.02
844_0	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	['C1(C(C(C)(C(C1(CO)O)O)O)O)=O']	Aldol Condensation	-104.49
844_1	['C(CO)(C(CO)(C(C(C)=O)O)O)=O']	['C1(C(C(C)(C(C1(CO)O)O)O)O)=O']	Knoevenagel H	-104.49
846_0	['C(CC(C(C=O)(C(C)=O)O)O)=O']	['C(C1(C(CC(CC1O)O)=O)O)=O']	Aldol Condensation	-83.46
848_0	['C(C(C)(C(C=O)(C(C)=O)O)O)=O']	['C(C1(C(CC(C1(C)O)O)=O)O)=O']	Aldol Condensation	-95.66
850_0	['C(C(C(C)=O)(C(C(C)=O)O)O)=O']	['C(C1(C(CC(C)(C1O)O)=O)O)=O']	Aldol Condensation	-91.02
852_0	['C(C(C(C)=O)(C(C(C)=O)O)O)=O']	['C(C)(C1(C(CC(C1O)=O)O)O)=O']	Aldol Condensation	-89.84
854_0	['C(C(C(C)=O)(C(C(C)=O)O)O)=O']	['C(C1(C(C)(CC(C1O)=O)O)O)=O']	Aldol Condensation	-91.02
856_0	['C(C(CO)(C(C(C)=O)O)O)=O']	['C1(C(C(C(C1)O)(CO)O)O)=O']	Aldol Condensation	-89.84
858_0	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Aldol Condensation	-94.08
858_1	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Knoevenagel C	-94.08
860_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(C1C(C(CO)(C(C1O)O)O)O)=O']	Aldol Condensation	-74.33
860_1	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(C1C(C(CO)(C(C1O)O)O)O)=O']	Knoevenagel C	-74.33
862_0	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Aldol Condensation	-96.93
862_1	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Knoevenagel H	-96.93
863_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Aldol Condensation	-92.54
865_0	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	['C1(C(C(C(C1)O)(C(CO)O)O)O)=O']	Aldol Condensation	-89.84
867_0	['C(CC(C(C=O)(CC=O)O)O)=O']	['C(C1C(CC(C1(C=O)O)O)O)=O']	Aldol Condensation	-65.25
867_1	['C(CC(C(C=O)(CC=O)O)O)=O']	['C(C1C(CC(C1(C=O)O)O)O)=O']	Knoevenagel C	-65.25
869_0	['C(CC(C(C=O)(CC=O)O)O)=O']	['C(C1C(C(C=O)(CC1O)O)O)=O']	Aldol Condensation	-65.25
869_1	['C(CC(C(C=O)(CC=O)O)O)=O']	['C(C1C(C(C=O)(CC1O)O)O)=O']	Knoevenagel C	-65.25
871_0	['C(CC(C=O)(C(C(C)=O)O)O)=O']	['C(CC1(C(CC(C1O)=O)O)O)=O']	Aldol Condensation	-89.84
872_0	['C(CC(C=O)(C(C(C)=O)O)O)=O']	['C(C1(CC(CC(C1O)=O)O)O)=O']	Aldol Condensation	-83.46
873_0	['C(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Aldol Condensation	-88.42
873_1	['C(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Knoevenagel H	-88.42
874_0	['C(C(CO)(CC(CO)=O)O)=O']	['C1(C(C(C(CO)(C1)O)O)O)=O']	Aldol Condensation	-94.23
874_1	['C(C(CO)(CC(CO)=O)O)=O']	['C1(C(C(C(CO)(C1)O)O)O)=O']	Knoevenagel H	-94.23
876_0	['C(C(C=O)C(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C=O)C(C)O)O)=O']	Aldol Condensation	-3.62
876_1	['C(C(C=O)C(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C=O)C(C)O)O)=O']	Knoevenagel C	-3.62
878_0	['C(C(C=O)C(C)O)=O', 'C(C)(CO)=O']	['C(C(C(CC(CO)=O)O)C(C)O)=O']	Aldol Condensation	-5.96
880_0	['C(C(C=O)C(C)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)C(C)O)=O']	Aldol Condensation	-10.35
880_1	['C(C(C=O)C(C)O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)C(C)O)=O']	Knoevenagel H	-10.35
882_0	['C(CC(CC=O)O)=O', 'C(CCO)=O']	['C(C(C(CC=O)O)C(CCO)O)=O']	Aldol Condensation	-3.62
882_1	['C(CC(CC=O)O)=O', 'C(CCO)=O']	['C(C(C(CC=O)O)C(CCO)O)=O']	Knoevenagel C	-3.62
884_0	['C(CC(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(CC=O)O)O)=O']	Aldol Condensation	-3.62
884_1	['C(CC(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(CC=O)O)O)=O']	Knoevenagel C	-3.62
886_0	['C(CC(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CC=O)O)C(C)(CO)O)=O']	Aldol Condensation	1.02
886_1	['C(CC(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CC=O)O)C(C)(CO)O)=O']	Knoevenagel C	1.02
888_0	['C(CC(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
890_0	['C(CC(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(CC(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
890_1	['C(CC(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(CC(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
892_0	['C(CC(CC=O)O)=O', 'C(C(O)=O)=O']	['C(CC(C(C=O)C(C(O)=O)O)O)=O']	Aldol Condensation	-7.37
892_1	['C(CC(CC=O)O)=O', 'C(C(O)=O)=O']	['C(CC(C(C=O)C(C(O)=O)O)O)=O']	Knoevenagel C	-7.37
894_0	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(C(C(C)O)C(CCO)O)=O)=O']	Aldol Condensation	-3.62
894_1	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(C(C(C)O)C(CCO)O)=O)=O']	Knoevenagel C	-3.62
896_0	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C=O)(CC(C)O)O)=O']	Aldol Condensation	1.02
896_1	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C=O)(CC(C)O)O)=O']	Knoevenagel C	1.02
898_0	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CC(C)O)=O)O)=O']	Aldol Condensation	-3.62
898_1	['C(C(CC(C)O)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CC(C)O)=O)O)=O']	Knoevenagel C	-3.62
900_0	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(C)O)C(C)(CO)O)=O)=O']	Aldol Condensation	1.02
900_1	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(C)O)C(C)(CO)O)=O)=O']	Knoevenagel C	1.02
902_0	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(CC(C)O)(CC(CO)=O)O)=O']	Aldol Condensation	-1.31
904_0	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(CC(C(CC(C)O)=O)O)(CO)=O']	Aldol Condensation	-5.96
906_0	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(CC(C)O)(C(C(C)=O)O)O)=O']	Aldol Condensation	-5.7
906_1	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(CC(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-5.7
908_0	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(CC(C)O)=O)O)O)(C)=O']	Aldol Condensation	-10.35
908_1	['C(C(CC(C)O)=O)=O', 'C(C)(CO)=O']	['C(C(C(C(CC(C)O)=O)O)O)(C)=O']	Knoevenagel H	-10.35
910_0	['C(C(CC(C)O)=O)=O', 'C(C(O)=O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(O)=O']	Aldol Condensation	-7.37
910_1	['C(C(CC(C)O)=O)=O', 'C(C(O)=O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(O)=O']	Knoevenagel C	-7.37
912_0	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(C(CCO)O)C(C=O)(C)O)=O']	Aldol Condensation	-3.62
912_1	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(C(CCO)O)C(C=O)(C)O)=O']	Knoevenagel C	-3.62
914_0	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C)(CC=O)O)O)=O']	Aldol Condensation	-3.62
914_1	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(C(C)(CC=O)O)O)=O']	Knoevenagel C	-3.62
916_0	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C=O)(C)O)O)=O']	Aldol Condensation	-3.62
916_1	['C(C(C)(CC=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C=O)(C)O)O)=O']	Knoevenagel C	-3.62
918_0	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)C(C=O)(C)O)=O']	Aldol Condensation	1.02
918_1	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)C(C=O)(C)O)=O']	Knoevenagel C	1.02
920_0	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(C)(C(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
922_0	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C)(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
924_0	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(C)(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
924_1	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(CC(C)(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
926_0	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C)(CC(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
926_1	['C(C(C)(CC=O)O)=O', 'C(C)(CO)=O']	['C(C(C)(CC(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
928_0	['C(C(C)(CC=O)O)=O', 'C(C(O)=O)=O']	['C(C(C(C=O)C(C=O)(C)O)O)(O)=O']	Aldol Condensation	-7.37
928_1	['C(C(C)(CC=O)O)=O', 'C(C(O)=O)=O']	['C(C(C(C=O)C(C=O)(C)O)O)(O)=O']	Knoevenagel C	-7.37
930_0	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(CC(C(CC(CCO)O)=O)O)=O']	Aldol Condensation	-5.96
932_0	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(C(CCO)O)C(C(C)=O)O)=O']	Aldol Condensation	-3.62
932_1	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(C(CCO)O)C(C(C)=O)O)=O']	Knoevenagel C	-3.62
934_0	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(C)(C(CC=O)O)O)=O']	Aldol Condensation	1.02
934_1	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(C)(C(CC=O)O)O)=O']	Knoevenagel C	1.02
936_0	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C(C)=O)O)O)=O']	Aldol Condensation	-3.62
936_1	['C(CC(C(C)=O)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C(C)=O)O)O)=O']	Knoevenagel C	-3.62
938_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(CC(C(CC(CO)(C)O)=O)O)=O']	Aldol Condensation	-1.31
940_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)C(C(C)=O)O)=O']	Aldol Condensation	1.02
940_1	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)(C)O)C(C(C)=O)O)=O']	Knoevenagel C	1.02
942_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(CC(C(C)(CC(CO)=O)O)O)=O']	Aldol Condensation	-1.31
944_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(C)(C(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-5.96
946_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(CC(C(C)(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-5.7
946_1	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(CC(C(C)(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-5.7
948_0	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C(C)=O)O)O)O)=O']	Aldol Condensation	-10.35
948_1	['C(CC(C(C)=O)O)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C(C)=O)O)O)O)=O']	Knoevenagel H	-10.35
950_0	['C(CC(C(C)=O)O)=O', 'C(C(O)=O)=O']	['C(C(CC(C(CC=O)O)=O)O)(O)=O']	Aldol Condensation	-9.7
952_0	['C(CC(C(C)=O)O)=O', 'C(C(O)=O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)(O)=O']	Aldol Condensation	-7.37
952_1	['C(CC(C(C)=O)O)=O', 'C(C(O)=O)=O']	['C(C(C(C=O)C(C(C)=O)O)O)(O)=O']	Knoevenagel C	-7.37
954_0	['C(CC(C)O)=O', 'C(CC(C)O)=O']	['C(C(C(C)O)C(CC(C)O)O)=O']	Aldol Condensation	-3.62
954_1	['C(CC(C)O)=O', 'C(CC(C)O)=O']	['C(C(C(C)O)C(CC(C)O)O)=O']	Knoevenagel C	-3.62
955_0	['C(CC(C)O)=O', 'C(C(C=O)CO)=O']	['C(C(CO)C(C(C=O)C(C)O)O)=O']	Aldol Condensation	-3.62
955_1	['C(CC(C)O)=O', 'C(C(C=O)CO)=O']	['C(C(CO)C(C(C=O)C(C)O)O)=O']	Knoevenagel C	-3.62
957_0	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(C(C)O)C(CCO)O)=O']	Aldol Condensation	-3.62
957_1	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(C(C)O)C(CCO)O)=O']	Knoevenagel C	-3.62
959_0	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C)O)O)=O']	Aldol Condensation	-3.62
959_1	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C)O)O)=O']	Knoevenagel C	-3.62
961_0	['C(CC(C)O)=O', 'C(C(C(C)O)O)=O']	['C(C(C(C)O)C(C(C(C)O)O)O)=O']	Aldol Condensation	-3.62
961_1	['C(CC(C)O)=O', 'C(C(C(C)O)O)=O']	['C(C(C(C)O)C(C(C(C)O)O)O)=O']	Knoevenagel C	-3.62
963_0	['C(CC(C)O)=O', 'C(CC(CO)O)=O']	['C(C(C(C)O)C(CC(CO)O)O)=O']	Aldol Condensation	-3.62
963_1	['C(CC(C)O)=O', 'C(CC(CO)O)=O']	['C(C(C(C)O)C(CC(CO)O)O)=O']	Knoevenagel C	-3.62
965_0	['C(CC(C)O)=O', 'C(CC(CO)O)=O']	['C(C(C(CO)O)C(CC(C)O)O)=O']	Aldol Condensation	-3.62
965_1	['C(CC(C)O)=O', 'C(CC(CO)O)=O']	['C(C(C(CO)O)C(CC(C)O)O)=O']	Knoevenagel C	-3.62
967_0	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C)O)C(C(CO)=O)O)=O']	Aldol Condensation	-3.62
967_1	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C)O)C(C(CO)=O)O)=O']	Knoevenagel C	-3.62
969_0	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C)O)C(C=O)(CO)O)=O']	Aldol Condensation	1.02
969_1	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C)O)C(C=O)(CO)O)=O']	Knoevenagel C	1.02
971_0	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C(CC(C)O)O)O)=O)=O']	Aldol Condensation	-10.35
971_1	['C(CC(C)O)=O', 'C(C(CO)=O)=O']	['C(C(C(C(CC(C)O)O)O)=O)=O']	Knoevenagel H	-10.35
973_0	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C(C)O)C(C(C)=O)(CO)O)=O']	Aldol Condensation	1.02
973_1	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C(C)O)C(C(C)=O)(CO)O)=O']	Knoevenagel C	1.02
975_0	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C(C)O)C(C(CO)=O)(C)O)=O']	Aldol Condensation	1.02
975_1	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C(C)O)C(C(CO)=O)(C)O)=O']	Knoevenagel C	1.02
977_0	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(C(CC(C)O)O)O)=O']	Aldol Condensation	-10.35
977_1	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(C(CC(C)O)O)O)=O']	Knoevenagel H	-10.35
979_0	['C(CC(C)O)=O', 'C(C(CO)=O)(C)=O']	['C(C(CO)=O)(CC(CC(C)O)O)=O']	Aldol Condensation	-5.96
981_0	['C(CC(C)O)=O', 'C(C(C(C)O)=O)=O']	['C(C(C(C)O)C(C=O)(C(C)O)O)=O']	Aldol Condensation	1.02
981_1	['C(CC(C)O)=O', 'C(C(C(C)O)=O)=O']	['C(C(C(C)O)C(C=O)(C(C)O)O)=O']	Knoevenagel C	1.02
983_0	['C(CC(C)O)=O', 'C(C(C(C)O)=O)=O']	['C(C(C(C)O)C(C(C(C)O)=O)O)=O']	Aldol Condensation	-3.62
983_1	['C(CC(C)O)=O', 'C(C(C(C)O)=O)=O']	['C(C(C(C)O)C(C(C(C)O)=O)O)=O']	Knoevenagel C	-3.62
985_0	['C(CC(C)O)=O', 'C(C)(CO)=O']	['C(C(C(C)O)C(C)(CO)O)=O']	Aldol Condensation	1.02
985_1	['C(CC(C)O)=O', 'C(C)(CO)=O']	['C(C(C(C)O)C(C)(CO)O)=O']	Knoevenagel C	1.02
987_0	['C(CC(C)O)=O', 'C(C)(CO)=O']	['C(CO)(CC(CC(C)O)O)=O']	Aldol Condensation	-5.96
989_0	['C(CC(C)O)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C)O)O)O)=O']	Aldol Condensation	-10.35
989_1	['C(CC(C)O)=O', 'C(C)(CO)=O']	['C(C)(C(C(CC(C)O)O)O)=O']	Knoevenagel H	-10.35
991_0	['C(CC(C)O)=O', 'C(CO)(CCO)=O']	['C(C(C(C)O)C(CO)(CCO)O)=O']	Aldol Condensation	1.02
991_1	['C(CC(C)O)=O', 'C(CO)(CCO)=O']	['C(C(C(C)O)C(CO)(CCO)O)=O']	Knoevenagel C	1.02
993_0	['C(CC(C)O)=O', 'C(CO)(CCO)=O']	['C(C(C(CC(C)O)O)O)(CCO)=O']	Aldol Condensation	-10.35
