Index	Reagents	Products	Rule	Energy Change
1854_1	['C=O', 'C(C1C(C(CC(O1)O)O)O)=O']	['C(C1(CO)C(C(CC(O1)O)O)O)=O']	Knoevenagel H	-19.77
1862_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-7.87
1862_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-7.87
1864_0	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.87
1864_1	['C(C(C(C(C)=O)O)O)=O', 'C(C)=O']	['C(C)(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.87
1876_0	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-3.06
1876_1	['C(C)(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-3.06
1878_0	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
1878_1	['C(C)(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)(C)O)O)=O']	Knoevenagel H	-3.06
1880_0	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.87
1880_1	['C(C(C(C=O)O)O)=O', 'C(C)=O']	['C(C(C(C)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.87
1882_0	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C)O)O)=O']	Knoevenagel C	-7.87
1882_1	['C(C)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(C)O)O)=O']	Knoevenagel H	-7.87
1884_0	['C(C)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C)O)O)(O)=O']	Knoevenagel C	-7.87
1884_1	['C(C)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(C)O)O)(O)=O']	Knoevenagel H	-7.87
1888_0	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(C(C)O)O)=O']	Knoevenagel C	-16.06
1888_1	['C(C)=O', 'C(C(C=O)O)(CC(C)=O)=O']	['C(C(C(CC(C)=O)=O)(C(C)O)O)=O']	Knoevenagel H	-16.06
1890_0	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(C(C)O)O)=O']	Knoevenagel C	-7.87
1890_1	['C(C)=O', 'C(C(C(CCC=O)=O)O)=O']	['C(C(C(CCC=O)=O)(C(C)O)O)=O']	Knoevenagel H	-7.87
1894_0	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(C(C)O)O)=O)=O']	Knoevenagel C	-7.87
1894_1	['C(C)=O', 'C(C=CC(C(CO)O)=O)=O']	['C(C=CC(C(CO)(C(C)O)O)=O)=O']	Knoevenagel H	-7.87
1896_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C)O)(C(C(C=C)=O)O)O)=O']	Knoevenagel C	-7.87
1896_1	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C)O)(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-7.87
1898_0	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(C(C)O)O)O)=O']	Knoevenagel C	-7.87
1898_1	['C(C)=O', 'C(C(C(C(C=C)=O)O)O)=O']	['C(C(C(C(C=C)=O)(C(C)O)O)O)=O']	Knoevenagel H	-7.87
1900_0	['C(C)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C)O)(C(C=CC=O)O)O)=O']	Knoevenagel C	-7.87
1900_1	['C(C)=O', 'C(C(C(C=CC=O)O)O)=O']	['C(C(C(C)O)(C(C=CC=O)O)O)=O']	Knoevenagel H	-7.87
1902_0	['C(CO)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
1902_1	['C(CO)=O', 'C(C(CO)O)=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
1906_0	['C(CO)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
1906_1	['C(CO)=O', 'C(C)(C(CO)O)=O']	['C(C)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
1908_0	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-10.73
1908_1	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-10.73
1910_0	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-10.73
1910_1	['C(CO)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C)(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-10.73
1914_0	['C(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-10.73
1914_1	['C(CO)=O', 'C(C(C(C=O)O)O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-10.73
1916_0	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-10.73
1916_1	['C(CO)=O', 'C(CO)(C(CO)O)=O']	['C(CO)(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-10.73
1917_0	['C(CO)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(CO)O)O)(O)=O']	Knoevenagel C	-10.73
1917_1	['C(CO)=O', 'C(C(C(CO)O)O)(O)=O']	['C(C(C(CO)O)(C(CO)O)O)(O)=O']	Knoevenagel H	-10.73
1918_0	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel C	-6.06
1918_1	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
1920_0	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C=O)(C)O)O)=O']	Knoevenagel C	-1.42
1920_1	['C(C(C(CO)O)O)=O', 'C(C(C)=O)=O']	['C(C(C(CO)O)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
1921_0	['C(C(C(CO)O)O)=O', 'C(C=O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel C	-7.7
1921_1	['C(C(C(CO)O)O)=O', 'C(C=O)=O']	['C(C(C(CO)O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
1922_0	['C(C(C(CO)O)O)=O', 'C=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel C	-26.95
1922_1	['C(C(C(CO)O)O)=O', 'C=O']	['C(C(CO)(C(CO)O)O)=O']	Knoevenagel H	-26.95
1924_0	['C(C(C(CO)O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)O)(C(CO)(C)O)O)=O']	Knoevenagel C	-3.06
1924_1	['C(C(C(CO)O)O)=O', 'C(C)(CO)=O']	['C(C(C(CO)O)(C(CO)(C)O)O)=O']	Knoevenagel H	-3.06
1926_0	['C(C(C(CO)O)O)=O', 'C(C)=O']	['C(C(C(CO)O)(C(C)O)O)=O']	Knoevenagel C	-7.87
1926_1	['C(C(C(CO)O)O)=O', 'C(C)=O']	['C(C(C(CO)O)(C(C)O)O)=O']	Knoevenagel H	-7.87
1928_0	['C(CC(C(C(CO)O)O)=O)=O', 'C=O']	['C(CC(C(CO)(C(CO)O)O)=O)=O']	Knoevenagel C	-14.13
1928_1	['C(CC(C(C(CO)O)O)=O)=O', 'C=O']	['C(CC(C(CO)(C(CO)O)O)=O)=O']	Knoevenagel H	-14.13
1932_0	['C(CC(C=O)O)(C(CO)O)=O', 'C=O']	['C(CC(C=O)O)(C(CO)(CO)O)=O']	Knoevenagel C	-26.95
1932_1	['C(CC(C=O)O)(C(CO)O)=O', 'C=O']	['C(CC(C=O)O)(C(CO)(CO)O)=O']	Knoevenagel H	-26.95
1933_0	['C(C(C(C=O)O)O)(CCO)=O', 'C=O']	['C(C(CO)(C(C(CCO)=O)O)O)=O']	Knoevenagel C	-26.95
1933_1	['C(C(C(C=O)O)O)(CCO)=O', 'C=O']	['C(C(CO)(C(C(CCO)=O)O)O)=O']	Knoevenagel H	-26.95
1935_0	['C(C(C(C=O)O)O)(CCO)=O', 'C=O']	['C(C(CO)(C(C=O)O)O)(CCO)=O']	Knoevenagel C	-26.95
1935_1	['C(C(C(C=O)O)O)(CCO)=O', 'C=O']	['C(C(CO)(C(C=O)O)O)(CCO)=O']	Knoevenagel H	-26.95
1936_0	['C(C(C(CC(CO)=O)O)O)=O', 'C=O']	['C(C(CO)(C(CC(CO)=O)O)O)=O']	Knoevenagel C	-26.95
1936_1	['C(C(C(CC(CO)=O)O)O)=O', 'C=O']	['C(C(CO)(C(CC(CO)=O)O)O)=O']	Knoevenagel H	-26.95
1937_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	Knoevenagel C	-26.95
1937_1	['C(C(C(C(C(C)=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	Knoevenagel H	-26.95
1938_0	['C(C(C(C(C(C)=O)O)O)O)=O', 'C=O']	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	Knoevenagel C	-26.95
1938_1	['C(C(C(C(C(C)=O)O)O)O)=O', 'C=O']	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	Knoevenagel H	-26.95
1939_0	['C(CC(C(C(C=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(CC=O)O)O)O)=O']	Knoevenagel C	-26.95
1939_1	['C(CC(C(C(C=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(CC=O)O)O)O)=O']	Knoevenagel H	-26.95
1941_0	['C(C(C(CC(C=O)O)O)O)=O']	['C(C1(C(C(C(C1)O)O)O)O)=O']	Knoevenagel H	-71.84
1943_0	['C(C(C(C=O)O)O)(C(C)O)=O']	['C1(C(C(C(C1(C)O)O)O)O)=O']	Knoevenagel H	-100.67
1945_0	['C(CC(CC(C=O)O)=O)=O']	['C(C1(C(CC(C1)=O)O)O)=O']	Knoevenagel H	-74.33
1947_0	['C(CO)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(CO)O)(CC=O)O)=O']	Knoevenagel H	-2.89
1951_0	['C(C(CO)O)=O', 'C(CC(C=O)O)=O']	['C(C(C(C(CO)O)O)(CC=O)O)=O']	Knoevenagel H	-7.7
1955_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C(C)=O)O)O)=O']	Knoevenagel H	-6.06
1957_0	['C(C(C)=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C=O)(C)O)O)=O']	Knoevenagel H	-1.42
1968_0	['C(C=O)=O', 'C(C(CC(CO)=O)O)=O']	['C(C(C(C=O)(CC(CO)=O)O)O)=O']	Knoevenagel H	-7.7
1970_0	['C(C=O)=O', 'C(CC(C=O)O)=O']	['C(CC(C=O)(C(C=O)O)O)=O']	Knoevenagel H	-7.7
1975_0	['C(C(CC(CO)=O)O)=O', 'C=O']	['C(C(CO)(CC(CO)=O)O)=O']	Knoevenagel H	-26.95
1977_0	['C(C(CC(CO)=O)O)=O', 'C(C)=O']	['C(C(C(C)O)(CC(CO)=O)O)=O']	Knoevenagel H	-7.87
1979_0	['C=O', 'C(CC(C=O)O)=O']	['C(C(CO)(CC=O)O)=O']	Knoevenagel H	-26.95
1981_0	['C=O', 'C(CC(C(C(CO)O)=O)O)=O']	['C(C(CO)(CC=O)O)(C(CO)O)=O']	Knoevenagel H	-26.95
1983_0	['C=O', 'C(C(C(CC(CO)O)O)=O)=O']	['C(C(C(CO)(CC(CO)O)O)=O)=O']	Knoevenagel H	-26.95
1985_0	['C=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(C(CO)(CC(C(CO)=O)O)O)=O']	Knoevenagel H	-26.95
1987_0	['C=O', 'C(C(CC(C(CO)=O)O)O)=O']	['C(C(CC(C(CO)=O)(CO)O)O)=O']	Knoevenagel H	-26.95
1989_0	['C=O', 'C(C(C(C(CCO)O)=O)O)=O']	['C(C(C(C(CO)(CCO)O)=O)O)=O']	Knoevenagel H	-26.95
1991_0	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CO)(C(CO)(CC(CO)=O)O)=O']	Knoevenagel H	-26.95
1993_0	['C=O', 'C(C(C(CC(C=O)O)O)O)=O']	['C(C(CO)(CC(C(C=O)O)O)O)=O']	Knoevenagel H	-26.95
1995_0	['C=O', 'C(C(C(C=O)O)O)(C(C)O)=O']	['C(C(C(C=O)O)O)(C(CO)(C)O)=O']	Knoevenagel H	-26.95
1996_0	['C=O', 'C(CO)(O)=O']	['C(C(CO)O)(O)=O']	Knoevenagel H	-9.87
1998_0	['C=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(CO)(CC(C=O)=O)O)=O']	Knoevenagel H	-26.95
2000_0	['C=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(CO)(CC=O)O)(CC=O)=O']	Knoevenagel H	-14.13
2002_0	['C=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(CO)(CC(C(C)=O)=O)O)=O']	Knoevenagel H	-26.95
2004_0	['C=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(CO)(CC(CC=O)=O)O)=O']	Knoevenagel H	-26.95
2006_0	['C=O', 'C1(C(O)OC(C(CO)O)C1)=O']	['C1(C(CO)(O)OC(C(CO)O)C1)=O']	Knoevenagel H	-32.77
2008_0	['C=O', 'C1(C(O)OC(CO)C(C1)O)=O']	['C1(C(CO)(O)OC(C(C1)O)CO)=O']	Knoevenagel H	-32.77
2010_0	['C=O', 'C1(C(O)OCC(C(C1)O)O)=O']	['C1(C(CO)(O)OCC(C(C1)O)O)=O']	Knoevenagel H	-32.77
2012_0	['C=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C=CC(CO)=O)(CO)O)=O']	Knoevenagel H	-26.95
2023_0	['C(C)(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)(C)O)(CC=O)O)=O']	Knoevenagel H	-3.06
2027_0	['C(CC(C=O)O)=O', 'C(C)=O']	['C(C(C(C)O)(CC=O)O)=O']	Knoevenagel H	-7.87
2035_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(C(C)O)(CC(C=O)=O)O)=O']	Knoevenagel H	-7.87
2037_0	['C(C)=O', 'C(CC(C(CC=O)O)=O)=O']	['C(C(C(C)O)(CC=O)O)(CC=O)=O']	Knoevenagel H	-7.87
2039_0	['C(C)=O', 'C(C(CC(C(C)=O)=O)O)=O']	['C(C(C(C)O)(CC(C(C)=O)=O)O)=O']	Knoevenagel H	-7.87
2041_0	['C(C)=O', 'C(CC(CC(C=O)O)=O)=O']	['C(C(C(C)O)(CC(CC=O)=O)O)=O']	Knoevenagel H	-7.87
2043_0	['C(C)=O', 'C(C(C=CC(CO)=O)O)=O']	['C(C(C=CC(CO)=O)(C(C)O)O)=O']	Knoevenagel H	-7.87
2047_0	['C(CO)=O', 'C(C(CC(CO)=O)O)=O']	['C(C(C(CO)O)(CC(CO)=O)O)=O']	Knoevenagel H	-10.73
2049_0	['C(CO)=O', 'C(CC(C=O)O)=O']	['C(C(C(CO)O)(CC=O)O)=O']	Knoevenagel H	-10.73
2053_0	['C(CC(C=O)O)(C(CO)O)=O', 'C=O']	['C(C(CO)(CC(C(CO)O)=O)O)=O']	Knoevenagel H	-26.95
2054_0	['C(C(C(CO)O)O)(O)=O']	['C(CO)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-6.36
2055_0	['C(C(C(C(O)=O)O)O)(CCO)=O']	['C(C(CCO)=O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-9.38
2056_0	['C(C(C(CC(CO)=O)O)O)(O)=O']	['C(CC(CO)=O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-17.56
2057_0	['C(C(C(C(C(C)=O)O)O)O)(O)=O']	['C(C(C(C)=O)O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-66.33
2058_0	['C(CC(C(C(C(O)=O)O)O)O)=O']	['C(CC(C=O)O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-9.38
2066_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C1(CC(C(C1CO)=O)O)=O']	Elimination + enol to keto	-51.69
2068_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C1(C(CO)CC(C1O)=O)=O']	Elimination + enol to keto	-51.69
2069_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C1(C(CO)C(C(C1)=O)O)=O']	Elimination + enol to keto	-51.69
2070_0	['C1(C(C(C(C1CO)O)O)O)=O']	['O', 'C1(C(CC(C1CO)O)=O)=O']	Elimination + enol to keto	-51.69
2071_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1(CC(CC(C1O)=O)O)=O']	Elimination + enol to keto	-51.69
2072_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1(CC(C(C(C1)=O)O)O)=O']	Elimination + enol to keto	-51.69
2073_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1(CC(C(CC1O)=O)O)=O']	Elimination + enol to keto	-51.69
2074_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1(CCC(C(C1O)O)=O)=O']	Elimination + enol to keto	-51.69
2075_0	['C1(C(C(C(C(C1)O)O)O)O)=O']	['O', 'C1(C(CC(C(C1)O)O)=O)=O']	Elimination + enol to keto	-51.69
2076_0	['C(C1C(C(C(C1O)O)O)O)=O']	['O', 'C(C1C(CC(C1O)O)=O)=O']	Elimination + enol to keto	-88.37
2077_0	['C(C1C(C(C(C1O)O)O)O)=O']	['O', 'C(C1C(C(C(C1)=O)O)O)=O']	Elimination + enol to keto	-51.69
2078_0	['C(C1C(C(C(C1O)O)O)O)=O']	['O', 'C(C1C(CC(C1O)=O)O)=O']	Elimination + enol to keto	-51.69
2079_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(CC(C(O)=O)O)(CCO)=O']	Elimination + enol to keto	-41.01
2080_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(CCC(CO)=O)O)(O)=O']	Elimination + enol to keto	-41.01
2081_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(C(CC(C(C)=O)O)O)(O)=O']	Elimination + enol to keto	-45.4
2082_0	['C(C(CC(C(CO)O)O)O)(O)=O']	['O', 'C(CC(CC(C(O)=O)O)O)=O']	Elimination + enol to keto	-39.01
2083_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(C(C(CC(CO)O)=O)=O)=O']	Elimination + enol to keto	-41.01
2084_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(C(CO)O)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
2085_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(CCO)(C(C(C=O)=O)O)=O']	Elimination + enol to keto	-97.97
2086_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(CO)(CC(C(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
2087_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(C)(C(C(C(C=O)=O)O)O)=O']	Elimination + enol to keto	-45.4
2088_0	['C(C(C(C(C(CO)O)O)O)=O)=O']	['O', 'C(CC(C(C(C=O)=O)O)O)=O']	Elimination + enol to keto	-39.01
2089_0	['C(C(CO)O)=O']	['O', 'C(C(C)=O)=O']	Elimination + enol to keto	-47.05
2090_0	['C(C(CO)O)=O']	['O', 'C(CC=O)=O']	Elimination + enol to keto	-51.84
2091_0	['C(C)(C(CO)O)=O']	['O', 'C(C(C)=O)(C)=O']	Elimination + enol to keto	-45.4
2092_0	['C(C)(C(CO)O)=O']	['O', 'C(CC(C)=O)=O']	Elimination + enol to keto	-47.2
2093_0	['C(C(C(C(C)=O)O)O)=O']	['O', 'C(C)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
2094_0	['C(C(C(C(C)=O)O)O)=O']	['O', 'C(CC(C(C)=O)=O)=O']	Elimination + enol to keto	-49.2
2095_0	['C(C(C(C=O)O)O)=O']	['O', 'C(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
2096_0	['C(CO)(C(CO)O)=O']	['O', 'C(C(CO)=O)(C)=O']	Elimination + enol to keto	-45.4
2097_0	['C(CO)(C(CO)O)=O']	['O', 'C(CC(CO)=O)=O']	Elimination + enol to keto	-47.2
2098_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(CC(C(C(CO)O)O)=O)=O']	Elimination + enol to keto	-51.84
2100_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(C(C)=O)(C(C(CO)O)O)=O']	Elimination + enol to keto	-45.4
2101_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(C(C(CO)O)=O)(CCO)=O']	Elimination + enol to keto	-41.01
2102_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(C(CO)O)(CC(CO)=O)=O']	Elimination + enol to keto	-41.01
2103_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(C(CO)O)(C(C(C)=O)O)=O']	Elimination + enol to keto	-45.4
2104_0	['C(C(C(CO)O)O)(C(CO)O)=O']	['O', 'C(CC(C(C(CO)O)=O)O)=O']	Elimination + enol to keto	-39.01
2105_0	['C(CC(C(C(CO)O)=O)O)=O']	['O', 'C(CC(C(C(C)=O)=O)O)=O']	Elimination + enol to keto	-45.4
2106_0	['C(CC(C(C(CO)O)=O)O)=O']	['O', 'C(CC(C(CC=O)O)=O)=O']	Elimination + enol to keto	-51.84
2107_0	['C(C(CO)=O)(CC(CO)O)=O']	['O', 'C(C)(CC(C(CO)=O)=O)=O']	Elimination + enol to keto	-53.59
2108_0	['C(C(CO)=O)(CC(CO)O)=O']	['O', 'C(CCC(C(CO)=O)=O)=O']	Elimination + enol to keto	-39.01
2109_0	['C(C(C(CC(CO)O)O)=O)=O']	['O', 'C(C)(CC(C(C=O)=O)O)=O']	Elimination + enol to keto	-45.4
2110_0	['C(C(C(CC(CO)O)O)=O)=O']	['O', 'C(CCC(C(C=O)=O)O)=O']	Elimination + enol to keto	-39.01
2111_0	['C(C(CO)O)(CC(CO)=O)=O']	['O', 'C(CO)(CC(C(C)=O)=O)=O']	Elimination + enol to keto	-53.59
2112_0	['C(C(CO)O)(CC(CO)=O)=O']	['O', 'C(CC(CC(CO)=O)=O)=O']	Elimination + enol to keto	-47.2
2113_0	['C(C(C(CC(C=O)O)O)O)=O']	['O', 'C(C(CCC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
2114_0	['C(C(C(CC(C=O)O)O)O)=O']	['O', 'C(CC(CC(C=O)O)=O)=O']	Elimination + enol to keto	-49.2
2115_0	['C(C)(C(C(C(CO)=O)O)O)=O']	['O', 'C(C)(CC(C(CO)=O)=O)=O']	Elimination + enol to keto	-49.2
2116_0	['C(C)(C(C(C(CO)=O)O)O)=O']	['O', 'C(CO)(CC(C(C)=O)=O)=O']	Elimination + enol to keto	-49.2
2117_0	['C(C(C(C=O)O)O)(C(C)O)=O']	['O', 'C(C(C)O)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
2118_0	['C(C(C(C=O)O)O)(C(C)O)=O']	['O', 'C(CC(C(C(C)O)=O)=O)=O']	Elimination + enol to keto	-49.2
2119_0	['C(CC(C(C(CO)=O)O)O)=O']	['O', 'C(CCC(C(CO)=O)=O)=O']	Elimination + enol to keto	-41.01
2120_0	['C(CC(C(C(CO)=O)O)O)=O']	['O', 'C(CC(CC(CO)=O)=O)=O']	Elimination + enol to keto	-49.2
2121_0	['C(CO)O']	['O', 'C(C)=O']	Elimination + enol to keto	-43.23
2122_0	['C(C(C(CO)O)O)O']	['O', 'C(CC(CO)O)=O']	Elimination + enol to keto	-39.01
2123_0	['C(C(C(CO)O)O)O']	['O', 'C(C)(C(CO)O)=O']	Elimination + enol to keto	-45.4
2124_0	['C(C(C(CO)O)O)O']	['O', 'C(CO)(CCO)=O']	Elimination + enol to keto	-41.01
2125_0	['C(CO)(CC(C(CO)O)O)=O']	['O', 'C(CCO)(CC(CO)=O)=O']	Elimination + enol to keto	-49.2
2126_0	['C(CO)(CC(C(CO)O)O)=O']	['O', 'C(CO)(CCC(CO)=O)=O']	Elimination + enol to keto	-41.01
2127_0	['C(CO)(CC(C(CO)O)O)=O']	['O', 'C(C)(C(CC(CO)=O)O)=O']	Elimination + enol to keto	-45.4
2128_0	['C(CO)(CC(C(CO)O)O)=O']	['O', 'C(CC(CC(CO)=O)O)=O']	Elimination + enol to keto	-39.01
2129_0	['C(C(C(CO)O)O)(CCO)=O']	['O', 'C(C(CCO)=O)(CCO)=O']	Elimination + enol to keto	-41.01
2130_0	['C(C(C(CO)O)O)(CCO)=O']	['O', 'C(CCO)(CC(CO)=O)=O']	Elimination + enol to keto	-49.2
2131_0	['C(C(C(CO)O)O)(CCO)=O']	['O', 'C(CCO)(C(C(C)=O)O)=O']	Elimination + enol to keto	-45.4
2132_0	['C(C(C(CO)O)O)(CCO)=O']	['O', 'C(CC(C(CCO)=O)O)=O']	Elimination + enol to keto	-39.01
2133_0	['C(C(CO)O)(CC(CO)O)=O']	['O', 'C(CC(CC(CO)O)=O)=O']	Elimination + enol to keto	-47.2
2134_0	['C(C(CO)O)(CC(CO)O)=O']	['O', 'C(C(C)=O)(CC(CO)O)=O']	Elimination + enol to keto	-45.4
2135_0	['C(C(CO)O)(CC(CO)O)=O']	['O', 'C(C(CO)O)(CC(C)=O)=O']	Elimination + enol to keto	-53.59
2136_0	['C(C(CO)O)(CC(CO)O)=O']	['O', 'C(CCC=O)(C(CO)O)=O']	Elimination + enol to keto	-39.01
2137_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(CC(C(C(C)=O)O)O)=O']	Elimination + enol to keto	-39.01
2138_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(C)(C(C(C(C)=O)O)O)=O']	Elimination + enol to keto	-45.4
2139_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(C)(C(CC(CO)=O)O)=O']	Elimination + enol to keto	-41.01
2140_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(CCO)(C(C(C)=O)O)=O']	Elimination + enol to keto	-41.01
2141_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(C(CO)O)(CC(C)=O)=O']	Elimination + enol to keto	-49.2
2142_0	['C(C)(C(C(C(CO)O)O)O)=O']	['O', 'C(C(C)=O)(CC(CO)O)=O']	Elimination + enol to keto	-41.01
