Index	Reagents	Products	Rule	Energy Change
19262_0	['C1(COC(C1)O)=O', 'C=CC=O']	['C1(COC(C1C(C=C)O)O)=O']	Aldol Condensation	-10.2
19262_1	['C1(COC(C1)O)=O', 'C=CC=O']	['C1(COC(C1C(C=C)O)O)=O']	Knoevenagel C	-10.2
19264_0	['C1(COC(C1)O)=O', 'C=CC=O']	['C1(C(C(C=C)O)OC(C1)O)=O']	Aldol Condensation	-10.2
19264_1	['C1(COC(C1)O)=O', 'C=CC=O']	['C1(C(C(C=C)O)OC(C1)O)=O']	Knoevenagel H	-10.2
19266_0	['C1(COC(C1)O)=O', 'C(C(C=C)O)=O']	['C1(COC(C1C(C(C=C)O)O)O)=O']	Aldol Condensation	-10.2
19266_1	['C1(COC(C1)O)=O', 'C(C(C=C)O)=O']	['C1(COC(C1C(C(C=C)O)O)O)=O']	Knoevenagel C	-10.2
19268_0	['C1(COC(C1)O)=O', 'C(C(C=C)O)=O']	['C1(C(C(C(C=C)O)O)OC(C1)O)=O']	Aldol Condensation	-10.2
19268_1	['C1(COC(C1)O)=O', 'C(C(C=C)O)=O']	['C1(C(C(C(C=C)O)O)OC(C1)O)=O']	Knoevenagel H	-10.2
19276_0	['C=CC(C=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C=O)(C=C)O)=O']	Aldol Condensation	-2.23
19276_1	['C=CC(C=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C=O)(C=C)O)=O']	Knoevenagel C	-2.23
19278_0	['C=CC(C=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-6.87
19278_1	['C=CC(C=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C(C=C)=O)O)=O']	Knoevenagel C	-6.87
19280_0	['C=CC(C=O)=O', 'C(C(C(C)=O)=O)=O']	['C(C(C=C)(CC(C(C=O)=O)=O)O)=O']	Aldol Condensation	-1.31
19282_0	['C=CC(C=O)=O', 'C(C(C(C)=O)=O)=O']	['C=CC(C(CC(C(C=O)=O)=O)O)=O']	Aldol Condensation	-5.96
19284_0	['C=CC(C=O)=O', 'C(C(C=O)C(C)=O)=O']	['C(C(C=O)C(CC(C=O)(C=C)O)=O)=O']	Aldol Condensation	-1.31
19286_0	['C=CC(C=O)=O', 'C(C(C=O)C(C)=O)=O']	['C(C(C=O)C(CC(C(C=C)=O)O)=O)=O']	Aldol Condensation	-5.96
19288_0	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)(C(C(C)=O)C(C=O)=O)O)=O']	Aldol Condensation	-2.23
19288_1	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)(C(C(C)=O)C(C=O)=O)O)=O']	Knoevenagel C	-2.23
19290_0	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-6.87
19290_1	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(C(C=C)=O)O)=O']	Knoevenagel C	-6.87
19292_0	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C(C=C)(CC(CC(C=O)=O)=O)O)=O']	Aldol Condensation	-1.31
19294_0	['C=CC(C=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(CC(C(C=C)=O)O)(CC(C=O)=O)=O']	Aldol Condensation	-5.96
19296_0	['C=CC(C=O)=O', 'C(CC(C)=O)=O']	['C(C(C=C)(CC(CC=O)=O)O)=O']	Aldol Condensation	-1.31
19298_0	['C=CC(C=O)=O', 'C(CC(C)=O)=O']	['C(CC(CC(C(C=C)=O)O)=O)=O']	Aldol Condensation	-5.96
19304_0	['C=CC(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=C)(C(C(C(O)=O)=O)O)O)=O']	Aldol Condensation	-18.18
19304_1	['C=CC(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=C)(C(C(C(O)=O)=O)O)O)=O']	Knoevenagel H	-18.18
19306_0	['C=CC(C=O)=O', 'C(C(CO)=O)(O)=O']	['C=CC(C(C(C(C(O)=O)=O)O)O)=O']	Aldol Condensation	-22.82
19306_1	['C=CC(C=O)=O', 'C(C(CO)=O)(O)=O']	['C=CC(C(C(C(C(O)=O)=O)O)O)=O']	Knoevenagel H	-22.82
19308_0	['C=CC(C=O)=O', 'C(OCC(C)=O)=O']	['C(OCC(CC(C=O)(C=C)O)=O)=O']	Aldol Condensation	-1.31
19310_0	['C=CC(C=O)=O', 'C(OCC(C)=O)=O']	['C(OCC(CC(C(C=C)=O)O)=O)=O']	Aldol Condensation	-5.96
19314_0	['C=CC(C=O)=O', 'C(OCC(C)=O)=O']	['C(OC(C(C)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19314_1	['C=CC(C=O)=O', 'C(OCC(C)=O)=O']	['C(OC(C(C)=O)C(C(C=C)=O)O)=O']	Knoevenagel H	-3.62
19316_0	['C=CC(C=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C=C)(C(C(C(C)O)=O)O)O)=O']	Aldol Condensation	-5.7
19316_1	['C=CC(C=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C=C)(C(C(C(C)O)=O)O)O)=O']	Knoevenagel H	-5.7
19317_0	['C=CC(C=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C(C(C=C)=O)O)O)(C(C)O)=O']	Aldol Condensation	-10.35
19317_1	['C=CC(C=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C(C(C=C)=O)O)O)(C(C)O)=O']	Knoevenagel H	-10.35
19319_0	['C=CC(C=O)=O', 'C=CC(CO)=O']	['C(C(C=C)(C(C(C=C)=O)O)O)=O']	Aldol Condensation	-5.7
19319_1	['C=CC(C=O)=O', 'C=CC(CO)=O']	['C(C(C=C)(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-5.7
19321_0	['C=CC(C=O)=O', 'C=CC(CO)=O']	['C=CC(C(C(C(C=C)=O)O)O)=O']	Aldol Condensation	-10.35
19321_1	['C=CC(C=O)=O', 'C=CC(CO)=O']	['C=CC(C(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-10.35
19327_0	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)(C=C)O)=O']	Aldol Condensation	-2.23
19327_1	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)(C=C)O)=O']	Knoevenagel C	-2.23
19329_0	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-6.87
19329_1	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C(C=C)=O)O)=O']	Knoevenagel C	-6.87
19331_0	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C=C)(CC(C(CC=O)=O)=O)O)=O']	Aldol Condensation	-1.31
19333_0	['C=CC(C=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(CC(C(C=C)=O)O)=O)=O)=O']	Aldol Condensation	-57.25
19337_0	['C=CC(C=O)=O', 'C(CCC(C=O)=O)=O']	['C(CC(C(C=O)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19341_0	['C=CC(C=O)=O', 'C(CCC(C=O)=O)=O']	['C(C(CC(C=O)=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19345_0	['C=CC(C=O)=O', 'C(C(C=O)CC=O)=O']	['C(C(C=O)C(C=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19349_0	['C=CC(C=O)=O', 'C(C(CC)=O)=O']	['C=CC(C(C(C(C=O)=O)C)O)=O']	Aldol Condensation	-3.62
19353_0	['C=CC(C=O)=O', 'C(CCC=O)=O']	['C(CC(C=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19355_0	['C=CC(C=O)=O', 'C(C(C)=O)(C)=O']	['C(C(C=C)(CC(C(C)=O)=O)O)=O']	Aldol Condensation	-1.31
19357_0	['C=CC(C=O)=O', 'C(C(C)=O)(C)=O']	['C=CC(C(CC(C(C)=O)=O)O)=O']	Aldol Condensation	-57.25
19361_0	['C=CC(C=O)=O', 'C(C(O)=O)(CC)=O']	['C=CC(C(C(C(C(O)=O)=O)C)O)=O']	Aldol Condensation	-0.5
19371_0	['C=CC(C=O)=O', 'C1(C(OCC1)=O)=O']	['C(C(C=C)(C1C(C(OC1)=O)=O)O)=O']	Aldol Condensation	-5.55
19371_1	['C=CC(C=O)=O', 'C1(C(OCC1)=O)=O']	['C(C(C=C)(C1C(C(OC1)=O)=O)O)=O']	Knoevenagel C	-5.55
19373_0	['C=CC(C=O)=O', 'C1(C(OCC1)=O)=O']	['C=CC(C(C1C(C(OC1)=O)=O)O)=O']	Aldol Condensation	-10.2
19373_1	['C=CC(C=O)=O', 'C1(C(OCC1)=O)=O']	['C=CC(C(C1C(C(OC1)=O)=O)O)=O']	Knoevenagel C	-10.2
19385_0	['C=CC(C=O)=O', 'C(CC=CC=O)=O']	['C(C(C=CC=O)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19387_0	['C=CC(C=O)=O', 'C=CCC(C=O)=O']	['C(C(C=C)(C(C=C)C(C=O)=O)O)=O']	Aldol Condensation	-2.23
19389_0	['C=CC(C=O)=O', 'C=CCC(C=O)=O']	['C=CC(C(C=O)=O)C(C(C=C)=O)O']	Aldol Condensation	-49.98
19393_0	['C=CC(C=O)=O', 'C(CC(C=O)=C)=O']	['C(C(C(C=O)=C)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19395_0	['C=CC(C=O)=O', 'C(C=CC(C)=O)=O']	['C(C(C=C)(CC(C=CC=O)=O)O)=O']	Aldol Condensation	-1.31
19397_0	['C=CC(C=O)=O', 'C(C=CC(C)=O)=O']	['C=CC(C(CC(C=CC=O)=O)O)=O']	Aldol Condensation	-5.96
19401_0	['C=CC(C=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C=C)=O)O)=O']	Aldol Condensation	-3.62
19403_0	['C=CC(C=O)=O', 'C=C(C=O)C(CO)=O']	['C(C(C=C)(C(C(C(C=O)=C)=O)O)O)=O']	Aldol Condensation	-5.7
19403_1	['C=CC(C=O)=O', 'C=C(C=O)C(CO)=O']	['C(C(C=C)(C(C(C(C=O)=C)=O)O)O)=O']	Knoevenagel H	-5.7
19405_0	['C=CC(C=O)=O', 'C=C(C=O)C(CO)=O']	['C=C(C=O)C(C(C(C(C=C)=O)O)O)=O']	Aldol Condensation	-10.35
19405_1	['C=CC(C=O)=O', 'C=C(C=O)C(CO)=O']	['C=C(C=O)C(C(C(C(C=C)=O)O)O)=O']	Knoevenagel H	-10.35
19407_0	['C=CC(C=O)=O', 'C(C=CC(CO)=O)=O']	['C(C(C=C)(C(C(C=CC=O)=O)O)O)=O']	Aldol Condensation	-5.7
19407_1	['C=CC(C=O)=O', 'C(C=CC(CO)=O)=O']	['C(C(C=C)(C(C(C=CC=O)=O)O)O)=O']	Knoevenagel H	-5.7
19408_0	['C=CC(C=O)=O', 'C(C=CC(CO)=O)=O']	['C=CC(C(C(C(C=CC=O)=O)O)O)=O']	Aldol Condensation	-10.35
19408_1	['C=CC(C=O)=O', 'C(C=CC(CO)=O)=O']	['C=CC(C(C(C(C=CC=O)=O)O)O)=O']	Knoevenagel H	-10.35
19414_0	['C(C=CC=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C=CC=O)O)=O']	Aldol Condensation	-6.87
19414_1	['C(C=CC=O)=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)C(C=CC=O)O)=O']	Knoevenagel C	-6.87
19416_0	['C(C=CC=O)=O', 'C(C(C(C)=O)=O)=O']	['C(C(CC(C(C=O)=O)=O)O)=CC=O']	Aldol Condensation	-5.96
19418_0	['C(C=CC=O)=O', 'C(C(C=O)C(C)=O)=O']	['C(C(C=O)C(CC(C=CC=O)O)=O)=O']	Aldol Condensation	-5.96
19420_0	['C(C=CC=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(C=CC=O)O)=O']	Aldol Condensation	-6.87
19420_1	['C(C=CC=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)C(C=CC=O)O)=O']	Knoevenagel C	-6.87
19422_0	['C(C=CC=O)=O', 'C(C)(CC(C=O)=O)=O']	['C(CC(C=CC=O)O)(CC(C=O)=O)=O']	Aldol Condensation	-5.96
19424_0	['C(C=CC=O)=O', 'C(CC(C)=O)=O']	['C(CC(CC(C=CC=O)O)=O)=O']	Aldol Condensation	-5.96
19428_0	['C(C=CC=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=CC=O']	Aldol Condensation	-22.82
19428_1	['C(C=CC=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=CC=O']	Knoevenagel H	-22.82
19430_0	['C(C=CC=O)=O', 'C(OCC(C)=O)=O']	['C(OCC(CC(C=CC=O)O)=O)=O']	Aldol Condensation	-5.96
19432_0	['C(C=CC=O)=O', 'C(OCC(C)=O)=O']	['C(OC(C(C)=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19432_1	['C(C=CC=O)=O', 'C(OCC(C)=O)=O']	['C(OC(C(C)=O)C(C=CC=O)O)=O']	Knoevenagel H	-3.62
19434_0	['C(C=CC=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C(C=CC=O)O)O)(C(C)O)=O']	Aldol Condensation	-10.35
19434_1	['C(C=CC=O)=O', 'C(CO)(C(C)O)=O']	['C(C(C(C=CC=O)O)O)(C(C)O)=O']	Knoevenagel H	-10.35
19436_0	['C(C=CC=O)=O', 'C=CC(CO)=O']	['C=CC(C(C(C=CC=O)O)O)=O']	Aldol Condensation	-10.35
19436_1	['C(C=CC=O)=O', 'C=CC(CO)=O']	['C=CC(C(C(C=CC=O)O)O)=O']	Knoevenagel H	-10.35
19440_0	['C(C=CC=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C=CC=O)O)=O']	Aldol Condensation	-6.87
19440_1	['C(C=CC=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C=CC=O)O)=O']	Knoevenagel C	-6.87
19442_0	['C(C=CC=O)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(CC(C=CC=O)O)=O)=O)=O']	Aldol Condensation	-5.96
19444_0	['C(C=CC=O)=O', 'C(CCC(C=O)=O)=O']	['C(CC(C(C=O)=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19446_0	['C(C=CC=O)=O', 'C(CCC(C=O)=O)=O']	['C(C(CC(C=O)=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19448_0	['C(C=CC=O)=O', 'C(C(C=O)CC=O)=O']	['C(C(C=O)C(C=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19450_0	['C(C=CC=O)=O', 'C(C(CC)=O)=O']	['C(C(C(C(C=O)=O)C)O)=CC=O']	Aldol Condensation	-3.62
19452_0	['C(C=CC=O)=O', 'C(CCC=O)=O']	['C(CC(C=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19454_0	['C(C=CC=O)=O', 'C(C(C)=O)(C)=O']	['C(C(CC(C(C)=O)=O)O)=CC=O']	Aldol Condensation	-5.96
19456_0	['C(C=CC=O)=O', 'C(C(O)=O)(CC)=O']	['C(C(C(C(C(O)=O)=O)C)O)=CC=O']	Aldol Condensation	-0.5
19462_0	['C(C=CC=O)=O', 'C1(C(OCC1)=O)=O']	['C(C(C1C(C(OC1)=O)=O)O)=CC=O']	Aldol Condensation	-10.2
19462_1	['C(C=CC=O)=O', 'C1(C(OCC1)=O)=O']	['C(C(C1C(C(OC1)=O)=O)O)=CC=O']	Knoevenagel C	-10.2
19468_0	['C(C=CC=O)=O', 'C(CC=CC=O)=O']	['C(C(C=CC=O)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19470_0	['C(C=CC=O)=O', 'C=CCC(C=O)=O']	['C=CC(C(C=O)=O)C(C=CC=O)O']	Aldol Condensation	-6.87
19472_0	['C(C=CC=O)=O', 'C(CC(C=O)=C)=O']	['C(C(C(C=O)=C)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19474_0	['C(C=CC=O)=O', 'C(C=CC(C)=O)=O']	['C(C(CC(C=CC=O)=O)O)=CC=O']	Aldol Condensation	-5.96
19476_0	['C(C=CC=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C=CC=O)O)=O']	Aldol Condensation	-3.62
19478_0	['C(C=CC=O)=O', 'C=C(C=O)C(CO)=O']	['C=C(C=O)C(C(C(C=CC=O)O)O)=O']	Aldol Condensation	-10.35
19478_1	['C(C=CC=O)=O', 'C=C(C=O)C(CO)=O']	['C=C(C=O)C(C(C(C=CC=O)O)O)=O']	Knoevenagel H	-10.35
19480_0	['C(C=CC=O)=O', 'C(C=CC(CO)=O)=O']	['C(C(C(C(C=CC=O)=O)O)O)=CC=O']	Aldol Condensation	-10.35
19480_1	['C(C=CC=O)=O', 'C(C=CC(CO)=O)=O']	['C(C(C(C(C=CC=O)=O)O)O)=CC=O']	Knoevenagel H	-10.35
19482_0	['C(C=CC=O)=O', 'C1OCC(C=1)=O']	['C1OC(C(C=1)=O)C(C=CC=O)O']	Aldol Condensation	-10.2
19482_1	['C(C=CC=O)=O', 'C1OCC(C=1)=O']	['C1OC(C(C=1)=O)C(C=CC=O)O']	Knoevenagel H	-10.2
19483_0	['C=O', 'C1(C(C(C(CO)(C1)O)O)O)=O']	['C1(C(C(C(CO)(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
19483_1	['C=O', 'C1(C(C(C(CO)(C1)O)O)O)=O']	['C1(C(C(C(CO)(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
19484_0	['C=O', 'C(C1C(CC(C1O)=O)O)=O']	['C(C1C(C(C(C1O)=O)CO)O)=O']	Aldol Condensation	-29.45
19484_1	['C=O', 'C(C1C(CC(C1O)=O)O)=O']	['C(C1C(C(C(C1O)=O)CO)O)=O']	Knoevenagel C	-29.45
19485_0	['C=O', 'C(C1(CC(C(C1)=O)O)O)=O']	['C1(C(CO)C(C=O)(CC1O)O)=O']	Aldol Condensation	-29.45
19485_1	['C=O', 'C(C1(CC(C(C1)=O)O)O)=O']	['C1(C(CO)C(C=O)(CC1O)O)=O']	Knoevenagel C	-29.45
19486_0	['C=O', 'C1(CC(C(CC1O)=O)O)=O']	['C1(C(C(C(C(C1)O)=O)CO)O)=O']	Aldol Condensation	-29.45
19486_1	['C=O', 'C1(CC(C(CC1O)=O)O)=O']	['C1(C(C(C(C(C1)O)=O)CO)O)=O']	Knoevenagel C	-29.45
19487_0	['C=O', 'C1(C(CC(C1)O)O)=O']	['C1(C(CC(C1CO)O)O)=O']	Aldol Condensation	-29.45
19487_1	['C=O', 'C1(C(CC(C1)O)O)=O']	['C1(C(CC(C1CO)O)O)=O']	Knoevenagel C	-29.45
19488_0	['C=O', 'C1(C(C(CC(C1)O)O)O)=O']	['C1(C(C(CC(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
19488_1	['C=O', 'C1(C(C(CC(C1)O)O)O)=O']	['C1(C(C(CC(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
19489_0	['C=O', 'C1(C(C(C(C1)O)O)O)=O']	['C1(C(C(C(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
19489_1	['C=O', 'C1(C(C(C(C1)O)O)O)=O']	['C1(C(C(C(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
19490_0	['C=O', 'C1(C(C(C(C(C1)O)O)O)O)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Aldol Condensation	-29.45
19490_1	['C=O', 'C1(C(C(C(C(C1)O)O)O)O)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Knoevenagel C	-29.45
19491_0	['C=O', 'C(C1(C(CC(C1O)O)=O)O)=O']	['C(C1(C(C(CO)C(C1O)O)=O)O)=O']	Aldol Condensation	-29.45
19491_1	['C=O', 'C(C1(C(CC(C1O)O)=O)O)=O']	['C(C1(C(C(CO)C(C1O)O)=O)O)=O']	Knoevenagel C	-29.45
19492_0	['C=O', 'C1(C(C(C(C1)O)(CO)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Aldol Condensation	-29.45
19492_1	['C=O', 'C1(C(C(C(C1)O)(CO)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Knoevenagel C	-29.45
19493_0	['C=O', 'C(CO)(CC(CC(C)O)O)=O']	['C(CO)(C(CO)C(CC(C)O)O)=O']	Aldol Condensation	-22.87
19493_1	['C=O', 'C(CO)(CC(CC(C)O)O)=O']	['C(CO)(C(CO)C(CC(C)O)O)=O']	Knoevenagel C	-22.87
19494_0	['C=O', 'C(CO)(CC(CC(C)O)O)=O']	['C(C(CO)O)(CC(CC(C)O)O)=O']	Aldol Condensation	-29.6
19494_1	['C=O', 'C(CO)(CC(CC(C)O)O)=O']	['C(C(CO)O)(CC(CC(C)O)O)=O']	Knoevenagel H	-29.6
19495_0	['C=O', 'C(C)(C(C(CC(C)O)O)O)=O']	['C(C(C(CC(C)O)O)O)(CCO)=O']	Aldol Condensation	-25.21
19496_0	['C=O', 'C(C(CO)C(C(CO)=O)O)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
19496_1	['C=O', 'C(C(CO)C(C(CO)=O)O)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
19497_0	['C=O', 'C(CO)(CC(CCO)O)=O']	['C(CO)(C(CO)C(CCO)O)=O']	Aldol Condensation	-22.87
19497_1	['C=O', 'C(CO)(CC(CCO)O)=O']	['C(CO)(C(CO)C(CCO)O)=O']	Knoevenagel C	-22.87
19498_0	['C=O', 'C(CO)(CC(CCO)O)=O']	['C(C(CO)O)(CC(CCO)O)=O']	Aldol Condensation	-29.6
19498_1	['C=O', 'C(CO)(CC(CCO)O)=O']	['C(C(CO)O)(CC(CCO)O)=O']	Knoevenagel H	-29.6
19499_0	['C=O', 'C(C)(C(C(CCO)O)O)=O']	['C(C(C(CCO)O)O)(CCO)=O']	Aldol Condensation	-25.21
19500_0	['C=O', 'C(C(CC(CCO)O)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Aldol Condensation	-22.87
19500_1	['C=O', 'C(C(CC(CCO)O)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Knoevenagel C	-22.87
19501_0	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CC(C(C(CO)O)=O)O)(CO)=O']	Aldol Condensation	-29.6
19501_1	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CC(C(C(CO)O)=O)O)(CO)=O']	Knoevenagel H	-29.6
19502_0	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CO)(C(CO)C(C(CO)=O)O)=O']	Aldol Condensation	-22.87
19502_1	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CO)(C(CO)C(C(CO)=O)O)=O']	Knoevenagel C	-22.87
19503_0	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CC(C(CO)=O)O)(C(CO)O)=O']	Aldol Condensation	-29.6
19503_1	['C=O', 'C(CO)(C(CC(CO)=O)O)=O']	['C(CC(C(CO)=O)O)(C(CO)O)=O']	Knoevenagel H	-29.6
19504_0	['C=O', 'C(CO)(CC(CO)(C)O)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Aldol Condensation	-22.87
19504_1	['C=O', 'C(CO)(CC(CO)(C)O)=O']	['C(CO)(C(CO)C(CO)(C)O)=O']	Knoevenagel C	-22.87
19505_0	['C=O', 'C(CO)(CC(CO)(C)O)=O']	['C(C(CO)O)(CC(CO)(C)O)=O']	Aldol Condensation	-29.6
19505_1	['C=O', 'C(CO)(CC(CO)(C)O)=O']	['C(C(CO)O)(CC(CO)(C)O)=O']	Knoevenagel H	-29.6
19506_0	['C=O', 'C(C)(C(C(CO)(C)O)O)=O']	['C(C(C(CO)(C)O)O)(CCO)=O']	Aldol Condensation	-25.21
19507_0	['C=O', 'C(CC(CC(CO)=O)O)(O)=O']	['C(CC(C(C(CO)=O)CO)O)(O)=O']	Aldol Condensation	-22.87
19507_1	['C=O', 'C(CC(CC(CO)=O)O)(O)=O']	['C(CC(C(C(CO)=O)CO)O)(O)=O']	Knoevenagel C	-22.87
19508_0	['C=O', 'C(CC(CC(CO)=O)O)(O)=O']	['C(CC(CC(C(CO)O)=O)O)(O)=O']	Aldol Condensation	-29.6
19508_1	['C=O', 'C(CC(CC(CO)=O)O)(O)=O']	['C(CC(CC(C(CO)O)=O)O)(O)=O']	Knoevenagel H	-29.6
19509_0	['C=O', 'C(CC(C(C(C)=O)O)O)(O)=O']	['C(CC(C(C(CCO)=O)O)O)(O)=O']	Aldol Condensation	-25.21
19510_0	['C=O', 'C(C(C)(CC(CO)=O)O)(O)=O']	['C(C(C)(C(C(CO)=O)CO)O)(O)=O']	Aldol Condensation	-22.87
19510_1	['C=O', 'C(C(C)(CC(CO)=O)O)(O)=O']	['C(C(C)(C(C(CO)=O)CO)O)(O)=O']	Knoevenagel C	-22.87
19511_0	['C=O', 'C(C(C)(CC(CO)=O)O)(O)=O']	['C(C(C)(CC(C(CO)O)=O)O)(O)=O']	Aldol Condensation	-29.6
19511_1	['C=O', 'C(C(C)(CC(CO)=O)O)(O)=O']	['C(C(C)(CC(C(CO)O)=O)O)(O)=O']	Knoevenagel H	-29.6
19512_0	['C=O', 'C(C(C)(C(C(C)=O)O)O)(O)=O']	['C(C(C)(C(C(CCO)=O)O)O)(O)=O']	Aldol Condensation	-25.21
19513_0	['C=O', 'C(C(CC(C)(CO)O)=O)(O)=O']	['C(C(C(CO)C(C)(CO)O)=O)(O)=O']	Aldol Condensation	-22.87
19513_1	['C=O', 'C(C(CC(C)(CO)O)=O)(O)=O']	['C(C(C(CO)C(C)(CO)O)=O)(O)=O']	Knoevenagel C	-22.87
19514_0	['C=O', 'C(C(C=C)(CC(CO)=O)O)=O']	['C(C(C=C)(C(C(CO)=O)CO)O)=O']	Aldol Condensation	-22.87
19514_1	['C=O', 'C(C(C=C)(CC(CO)=O)O)=O']	['C(C(C=C)(C(C(CO)=O)CO)O)=O']	Knoevenagel C	-22.87
19515_0	['C=O', 'C(C(C=C)(CC(CO)=O)O)=O']	['C(C(C=C)(CC(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
19515_1	['C=O', 'C(C(C=C)(CC(CO)=O)O)=O']	['C(C(C=C)(CC(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
19516_0	['C=O', 'C(C(C=C)(C(C(C)=O)O)O)=O']	['C(C(C=C)(C(C(CCO)=O)O)O)=O']	Aldol Condensation	-25.21
19517_0	['C=O', 'C(CO)(CC(C(C=C)=O)O)=O']	['C(CO)(C(CO)C(C(C=C)=O)O)=O']	Aldol Condensation	-22.87
19517_1	['C=O', 'C(CO)(CC(C(C=C)=O)O)=O']	['C(CO)(C(CO)C(C(C=C)=O)O)=O']	Knoevenagel C	-22.87
