Index	Reagents	Products	Rule	Energy Change
2313_0	['C(C)=O', 'C(C(C(C(CO)=O)O)O)=O']	['C(C(C(C=O)O)O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
2313_1	['C(C)=O', 'C(C(C(C(CO)=O)O)O)=O']	['C(C(C(C=O)O)O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
2314_0	['C(C)=O', 'C(C(C=O)C(C=O)O)=O']	['C(C(C=O)C(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
2315_0	['C(C)=O', 'C(C(C=O)C(C=O)O)=O']	['C(CC(C(C=O)C(C=O)O)O)=O']	Aldol Condensation	-6.12
2316_0	['C(C)=O', 'C(C(CC(C=O)=O)O)=O']	['C(CC(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	-6.12
2318_0	['C(C)=O', 'C(C(CC(C=O)=O)O)=O']	['C(C(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2319_0	['C(C)=O', 'C(C(CC(C=O)=O)O)=O']	['C(CC(C(CC(C=O)O)=O)O)=O']	Aldol Condensation	-6.12
2320_0	['C(C)=O', 'C(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
2320_1	['C(C)=O', 'C(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
2322_0	['C(C)=O', 'C(CO)(C(C(C)O)O)=O']	['C(CC(CO)(C(C(C)O)O)O)=O']	Aldol Condensation	-1.48
2324_0	['C(C)=O', 'C(CO)(C(C(C)O)O)=O']	['C(C(C(C)O)O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
2324_1	['C(C)=O', 'C(CO)(C(C(C)O)O)=O']	['C(C(C(C)O)O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
2326_0	['C(C)=O', 'C(CC(CO)(CO)O)=O']	['C(CC(CC(CO)(CO)O)O)=O']	Aldol Condensation	-6.12
2327_0	['C(C)=O', 'C(CC(CO)(CO)O)=O']	['C(C(C(C)O)C(CO)(CO)O)=O']	Aldol Condensation	-3.79
2327_1	['C(C)=O', 'C(CC(CO)(CO)O)=O']	['C(C(C(C)O)C(CO)(CO)O)=O']	Knoevenagel C	-3.79
2328_0	['C(C)=O', 'C(C(C=O)C(CC=O)O)=O']	['C(C(C(CC=O)O)C(CC=O)O)=O']	Aldol Condensation	-6.12
2329_0	['C(C)=O', 'C(C(C=O)C(CC=O)O)=O']	['C(C(C=O)C(CC(CC=O)O)O)=O']	Aldol Condensation	-6.12
2330_0	['C(C)=O', 'C(C(C=O)C(CC=O)O)=O']	['C(C(C=O)C(C(C=O)C(C)O)O)=O']	Aldol Condensation	-3.79
2330_1	['C(C)=O', 'C(C(C=O)C(CC=O)O)=O']	['C(C(C=O)C(C(C=O)C(C)O)O)=O']	Knoevenagel C	-3.79
2331_0	['C(C)=O', 'C(C(C=O)C(C=O)(C)O)=O']	['C(CC(C(C=O)C(C=O)(C)O)O)=O']	Aldol Condensation	-6.12
2332_0	['C(C)=O', 'C(C(C=O)C(C=O)(C)O)=O']	['C(C(C=O)C(C)(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
2333_0	['C(C)=O', 'C(C(C=O)C(C(C)=O)O)=O']	['C(CC(C(C=O)C(C(C)=O)O)O)=O']	Aldol Condensation	-6.12
2334_0	['C(C)=O', 'C(C(C=O)C(C(C)=O)O)=O']	['C(C(C=O)C(C(C)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2335_0	['C(C)=O', 'C(C(C=O)C(C(C)=O)O)=O']	['C(C(C=O)C(C(CC(C)O)=O)O)=O']	Aldol Condensation	-6.12
2336_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(CC(C=O)=O)O)O)=O']	Aldol Condensation	-6.12
2338_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2339_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(CC(CC=O)O)=O)O)=O']	Aldol Condensation	-6.12
2340_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Aldol Condensation	-3.79
2340_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(C(C(CC(C=O)=O)O)C(C)O)=O']	Knoevenagel C	-3.79
2341_0	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
2341_1	['C(C)=O', 'C(CC(CC(C=O)=O)O)=O']	['C(CC(C(C(C=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
2342_0	['C(C)=O', 'C(C(C=O)C(C)O)=O']	['C(C(C(CC=O)O)C(C)O)=O']	Aldol Condensation	-6.12
2344_0	['C(C)=O', 'C(CC(CC=O)O)=O']	['C(CC(CC(CC=O)O)O)=O']	Aldol Condensation	-6.12
2345_0	['C(C)=O', 'C(CC(CC=O)O)=O']	['C(C(C(CC=O)O)C(C)O)=O']	Aldol Condensation	-3.79
2345_1	['C(C)=O', 'C(CC(CC=O)O)=O']	['C(C(C(CC=O)O)C(C)O)=O']	Knoevenagel C	-3.79
2347_0	['C(C)=O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(C(C)(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2348_0	['C(C)=O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(CC(C(CC(C=O)(C)O)=O)O)=O']	Aldol Condensation	-6.12
2349_0	['C(C)=O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(CC(C(C)(CC(C=O)=O)O)O)=O']	Aldol Condensation	-6.12
2350_0	['C(C)=O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(C(C)(C(C(C=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
2350_1	['C(C)=O', 'C(C(C)(CC(C=O)=O)O)=O']	['C(C(C)(C(C(C=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
2352_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C)(C(CC(C=O)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2353_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C(CC(C(C)=O)O)=O)O)=O']	Aldol Condensation	-6.12
2354_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(CC(C)(C(CC(C=O)=O)O)O)=O']	Aldol Condensation	-1.48
2355_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Aldol Condensation	-3.79
2355_1	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(C(C(C=O)=O)C(C)O)O)(C)=O']	Knoevenagel C	-3.79
2356_0	['C(C)=O', 'C(C)(C(CC(C=O)=O)O)=O']	['C(C(CC(C=O)=O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
2358_0	['C(C)=O', 'C(C(CC(C)O)=O)=O']	['C(C(CC(C)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2360_0	['C(C)=O', 'C(C(CC(C)O)=O)=O']	['C(CC(C(CC(C)O)=O)O)=O']	Aldol Condensation	-6.12
2362_0	['C(C)=O', 'C(C(CC(C)O)=O)=O']	['C(C(C(C(C)O)C(C)O)=O)=O']	Aldol Condensation	-3.79
2362_1	['C(C)=O', 'C(C(CC(C)O)=O)=O']	['C(C(C(C(C)O)C(C)O)=O)=O']	Knoevenagel C	-3.79
2364_0	['C(C)=O', 'C(C(C)(CC=O)O)=O']	['C(CC(C(C)(CC=O)O)O)=O']	Aldol Condensation	-6.12
2366_0	['C(C)=O', 'C(C(C)(CC=O)O)=O']	['C(C(C)(CC(CC=O)O)O)=O']	Aldol Condensation	-6.12
2367_0	['C(C)=O', 'C(C(C)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(C)O)=O']	Aldol Condensation	-3.79
2367_1	['C(C)=O', 'C(C(C)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(C)O)=O']	Knoevenagel C	-3.79
2368_0	['C(C)=O', 'C(CC(C(C)=O)O)=O']	['C(CC(C(C)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2370_0	['C(C)=O', 'C(CC(C(C)=O)O)=O']	['C(CC(CC(C(C)=O)O)O)=O']	Aldol Condensation	-6.12
2371_0	['C(C)=O', 'C(CC(C(C)=O)O)=O']	['C(CC(C(CC(C)O)=O)O)=O']	Aldol Condensation	-6.12
2372_0	['C(C)=O', 'C(CC(C(C)=O)O)=O']	['C(C(C(C)O)C(C(C)=O)O)=O']	Aldol Condensation	-3.79
2372_1	['C(C)=O', 'C(CC(C(C)=O)O)=O']	['C(C(C(C)O)C(C(C)=O)O)=O']	Knoevenagel C	-3.79
2374_0	['C(C)=O', 'C(C(C(CO)C(C)O)=O)=O']	['C(C(C(CO)C(C)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2376_0	['C(C)=O', 'C(C(C(CO)C(C)O)=O)=O']	['C(CC(C(C(CO)C(C)O)=O)O)=O']	Aldol Condensation	-6.12
2378_0	['C(C)=O', 'C(C(CCO)(CC=O)O)=O']	['C(CC(C(CCO)(CC=O)O)O)=O']	Aldol Condensation	-6.12
2380_0	['C(C)=O', 'C(C(CCO)(CC=O)O)=O']	['C(C(CCO)(CC(CC=O)O)O)=O']	Aldol Condensation	-6.12
2381_0	['C(C)=O', 'C(C(CCO)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(CCO)O)=O']	Aldol Condensation	-3.79
2381_1	['C(C)=O', 'C(C(CCO)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(CCO)O)=O']	Knoevenagel C	-3.79
2382_0	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(CC(C(CCO)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2384_0	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(CC(CC(C(CCO)=O)O)O)=O']	Aldol Condensation	-6.12
2385_0	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(CC(C(C(CO)C(C)O)=O)O)=O']	Aldol Condensation	-3.79
2385_1	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(CC(C(C(CO)C(C)O)=O)O)=O']	Knoevenagel C	-3.79
2386_0	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(C(C(C)O)C(C(CCO)=O)O)=O']	Aldol Condensation	-3.79
2386_1	['C(C)=O', 'C(CC(C(CCO)=O)O)=O']	['C(C(C(C)O)C(C(CCO)=O)O)=O']	Knoevenagel C	-3.79
2387_0	['C(C)=O', 'C(C(C(C)O)C(C=O)O)=O']	['C(C(C(C(CC=O)O)O)C(C)O)=O']	Aldol Condensation	-6.12
2389_0	['C(C)=O', 'C(C(C(C)O)C(C=O)O)=O']	['C(CC(C(C(C)O)C(C=O)O)O)=O']	Aldol Condensation	-6.12
2391_0	['C(C)=O', 'C(CC(C(CC=O)O)O)=O']	['C(CC(C(CC(CC=O)O)O)O)=O']	Aldol Condensation	-6.12
2392_0	['C(C)=O', 'C(CC(C(CC=O)O)O)=O']	['C(C(C(C(CC=O)O)O)C(C)O)=O']	Aldol Condensation	-3.79
2392_1	['C(C)=O', 'C(CC(C(CC=O)O)O)=O']	['C(C(C(C(CC=O)O)O)C(C)O)=O']	Knoevenagel C	-3.79
2393_0	['C(C)=O', 'C(CC(CC(C=O)O)O)=O']	['C(CC(C(CC(CC=O)O)O)O)=O']	Aldol Condensation	-6.12
2395_0	['C(C)=O', 'C(CC(CC(C=O)O)O)=O']	['C(CC(CC(CC(C=O)O)O)O)=O']	Aldol Condensation	-6.12
2396_0	['C(C)=O', 'C(CC(CC(C=O)O)O)=O']	['C(C(C(C)O)C(CC(C=O)O)O)=O']	Aldol Condensation	-3.79
2396_1	['C(C)=O', 'C(CC(CC(C=O)O)O)=O']	['C(C(C(C)O)C(CC(C=O)O)O)=O']	Knoevenagel C	-3.79
2398_0	['C(C)=O', 'C(C(C(CO)=O)C(C)O)=O']	['C(CC(C(C(CO)=O)C(C)O)O)=O']	Aldol Condensation	-6.12
2399_0	['C(C)=O', 'C(C(C(CO)=O)C(C)O)=O']	['C(C(C(C)O)C(CO)(CC=O)O)=O']	Aldol Condensation	-1.48
2401_0	['C(C)=O', 'C(C(C(CO)=O)C(C)O)=O']	['C(C(C(C(C(C)O)O)=O)C(C)O)=O']	Aldol Condensation	-10.51
2401_1	['C(C)=O', 'C(C(C(CO)=O)C(C)O)=O']	['C(C(C(C(C(C)O)O)=O)C(C)O)=O']	Knoevenagel H	-10.51
2408_0	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(CC(CO)(CC=O)O)O)=O']	Aldol Condensation	-1.48
2409_0	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(CC(CC(CO)=O)O)O)=O']	Aldol Condensation	-6.12
2410_0	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(C(C(CO)=O)C(C)O)O)=O']	Aldol Condensation	-3.79
2410_1	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(C(C(CO)=O)C(C)O)O)=O']	Knoevenagel C	-3.79
2411_0	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(CC(C(C(C)O)O)=O)O)=O']	Aldol Condensation	-10.51
2411_1	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(CC(CC(C(C(C)O)O)=O)O)=O']	Knoevenagel H	-10.51
2412_0	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(C(C(CC(CO)=O)O)C(C)O)=O']	Aldol Condensation	-3.79
2412_1	['C(C)=O', 'C(CC(CC(CO)=O)O)=O']	['C(C(C(CC(CO)=O)O)C(C)O)=O']	Knoevenagel C	-3.79
2413_0	['C(C)=O', 'C(CC(CO)(CC=O)O)=O']	['C(CC(CC(CO)(CC=O)O)O)=O']	Aldol Condensation	-6.12
2414_0	['C(C)=O', 'C(CC(CO)(CC=O)O)=O']	['C(C(C(C)O)C(CO)(CC=O)O)=O']	Aldol Condensation	-3.79
2414_1	['C(C)=O', 'C(CC(CO)(CC=O)O)=O']	['C(C(C(C)O)C(CO)(CC=O)O)=O']	Knoevenagel C	-3.79
2420_0	['C(C)=O', 'C(C(C(CC(C)O)=O)O)=O']	['C(C(C(C(C(C)O)C(C)O)=O)O)=O']	Aldol Condensation	-3.79
2420_1	['C(C)=O', 'C(C(C(CC(C)O)=O)O)=O']	['C(C(C(C(C(C)O)C(C)O)=O)O)=O']	Knoevenagel C	-3.79
2422_0	['C(C)=O', 'C(CC(C(C(C)=O)O)O)=O']	['C(CC(C)(C(C(CC=O)O)O)O)=O']	Aldol Condensation	-1.48
2423_0	['C(C)=O', 'C(CC(C(C(C)=O)O)O)=O']	['C(CC(CC(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-6.12
2424_0	['C(C)=O', 'C(CC(C(C(C)=O)O)O)=O']	['C(CC(C(C(CC(C)O)=O)O)O)=O']	Aldol Condensation	-6.12
2425_0	['C(C)=O', 'C(CC(C(C(C)=O)O)O)=O']	['C(C(C(C(C(C)=O)O)O)C(C)O)=O']	Aldol Condensation	-3.79
2425_1	['C(C)=O', 'C(CC(C(C(C)=O)O)O)=O']	['C(C(C(C(C(C)=O)O)O)C(C)O)=O']	Knoevenagel C	-3.79
2426_0	['C(C)=O', 'C(CC(C)(C(C=O)O)O)=O']	['C(CC(C)(C(C(CC=O)O)O)O)=O']	Aldol Condensation	-6.12
2428_0	['C(C)=O', 'C(CC(C)(C(C=O)O)O)=O']	['C(CC(CC(C)(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
2429_0	['C(C)=O', 'C(CC(C)(C(C=O)O)O)=O']	['C(C(C(C)O)C(C)(C(C=O)O)O)=O']	Aldol Condensation	-3.79
2429_1	['C(C)=O', 'C(CC(C)(C(C=O)O)O)=O']	['C(C(C(C)O)C(C)(C(C=O)O)O)=O']	Knoevenagel C	-3.79
2431_0	['C(C)=O', 'C(CC(C)O)=O']	['C(CC(CC(C)O)O)=O']	Aldol Condensation	-6.12
2433_0	['C(C)=O', 'C(CC(C)O)=O']	['C(C(C(C)O)C(C)O)=O']	Aldol Condensation	-3.79
2433_1	['C(C)=O', 'C(CC(C)O)=O']	['C(C(C(C)O)C(C)O)=O']	Knoevenagel C	-3.79
2435_0	['C(C)=O', 'C(CC(C(CO)O)O)=O']	['C(CC(CC(C(CO)O)O)O)=O']	Aldol Condensation	-6.12
2436_0	['C(C)=O', 'C(CC(C(CO)O)O)=O']	['C(C(C(C)O)C(C(CO)O)O)=O']	Aldol Condensation	-3.79
2436_1	['C(C)=O', 'C(CC(C(CO)O)O)=O']	['C(C(C(C)O)C(C(CO)O)O)=O']	Knoevenagel C	-3.79
2438_0	['C(C)=O', 'C(C(CO)O)(C(CO)O)=O']	['C(CC(C(CO)O)(C(CO)O)O)=O']	Aldol Condensation	-1.48
2439_0	['C(C)=O', 'C(C(C=O)CO)=O']	['C(C(CO)C(CC=O)O)=O']	Aldol Condensation	-6.12
2441_0	['C(C)=O', 'C(C(C(CO)CO)=O)=O']	['C(C(C(CO)CO)(CC=O)O)=O']	Aldol Condensation	-1.48
2443_0	['C(C)=O', 'C(C(C(CO)CO)=O)=O']	['C(CC(C(C(CO)CO)=O)O)=O']	Aldol Condensation	-6.12
2444_0	['C(C)=O', 'C(C(CO)C(C=O)O)=O']	['C(C(CO)C(C(CC=O)O)O)=O']	Aldol Condensation	-6.12
2446_0	['C(C)=O', 'C(C(CO)C(C=O)O)=O']	['C(CC(C(CO)C(C=O)O)O)=O']	Aldol Condensation	-6.12
2447_0	['C(C)=O', 'C(C(C(CO)=O)CO)=O']	['C(CC(C(C(CO)=O)CO)O)=O']	Aldol Condensation	-6.12
2448_0	['C(C)=O', 'C(C(C(CO)=O)CO)=O']	['C(C(CO)C(CO)(CC=O)O)=O']	Aldol Condensation	-1.48
2450_0	['C(C)=O', 'C(C(C(CO)=O)CO)=O']	['C(C(C(C(C(C)O)O)=O)CO)=O']	Aldol Condensation	-10.51
2450_1	['C(C)=O', 'C(C(C(CO)=O)CO)=O']	['C(C(C(C(C(C)O)O)=O)CO)=O']	Knoevenagel H	-10.51
2462_0	['C(C)=O', 'C(CCO)=O']	['C(CC(CCO)O)=O']	Aldol Condensation	-6.12
2464_0	['C(C)=O', 'C(CCO)=O']	['C(C(CO)C(C)O)=O']	Aldol Condensation	-3.79
2464_1	['C(C)=O', 'C(CCO)=O']	['C(C(CO)C(C)O)=O']	Knoevenagel C	-3.79
2465_0	['C(C)=O', 'C(C(C(C=O)O)O)=O']	['C(CC(C(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
2467_0	['C(C)=O', 'C(C(C(CO)(CO)O)O)=O']	['C(CC(C(C(CO)(CO)O)O)O)=O']	Aldol Condensation	-6.12
2469_0	['C(C)=O', 'C(CO)(C(C(CO)O)O)=O']	['C(CC(CO)(C(C(CO)O)O)O)=O']	Aldol Condensation	-1.48
2471_0	['C(C)=O', 'C(CO)(C(C(CO)O)O)=O']	['C(C(C(CO)O)O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
2471_1	['C(C)=O', 'C(CO)(C(C(CO)O)O)=O']	['C(C(C(CO)O)O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
2473_0	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	['C(CC(C(C(CC=O)O)O)O)=O']	Aldol Condensation	-6.12
2475_0	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	['C(CC(CC(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
2477_0	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	['C(C(C(C(C=O)O)O)C(C)O)=O']	Aldol Condensation	-3.79
2477_1	['C(C)=O', 'C(CC(C(C=O)O)O)=O']	['C(C(C(C(C=O)O)O)C(C)O)=O']	Knoevenagel C	-3.79
2478_0	['C(C)=O', 'C(C(C=O)C(CO)O)=O']	['C(C(C(CC=O)O)C(CO)O)=O']	Aldol Condensation	-6.12
2480_0	['C(C)=O', 'C(C(C)(C(C=O)O)O)=O']	['C(C(C)(C(C(CC=O)O)O)O)=O']	Aldol Condensation	-6.12
2482_0	['C(C)=O', 'C(C(C)(C(C=O)O)O)=O']	['C(CC(C(C)(C(C=O)O)O)O)=O']	Aldol Condensation	-6.12
2483_0	['C(C)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(CC(C(C(C(C)=O)O)O)O)=O']	Aldol Condensation	-6.12
2485_0	['C(C)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(CC(C)(C(C(C=O)O)O)O)=O']	Aldol Condensation	-1.48
2487_0	['C(C)=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C=O)O)O)(CC(C)O)=O']	Aldol Condensation	-6.12
2489_0	['C(C)=O', 'C(C(CC(CO)O)=O)=O']	['C(C(CC(CO)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2491_0	['C(C)=O', 'C(C(CC(CO)O)=O)=O']	['C(CC(C(CC(CO)O)=O)O)=O']	Aldol Condensation	-6.12
2493_0	['C(C)=O', 'C(C(CC(CO)O)=O)=O']	['C(C(C(C(CO)O)C(C)O)=O)=O']	Aldol Condensation	-3.79
2493_1	['C(C)=O', 'C(C(CC(CO)O)=O)=O']	['C(C(C(C(CO)O)C(C)O)=O)=O']	Knoevenagel C	-3.79
2495_0	['C(C)=O', 'C(C(C(C)O)O)=O']	['C(CC(C(C(C)O)O)O)=O']	Aldol Condensation	-6.12
2497_0	['C(C)=O', 'C(CC(CO)O)=O']	['C(CC(CC(CO)O)O)=O']	Aldol Condensation	-6.12
2499_0	['C(C)=O', 'C(CC(CO)O)=O']	['C(C(C(CO)O)C(C)O)=O']	Aldol Condensation	-3.79
2499_1	['C(C)=O', 'C(CC(CO)O)=O']	['C(C(C(CO)O)C(C)O)=O']	Knoevenagel C	-3.79
2501_0	['C(C)=O', 'C(C(CO)=O)=O']	['C(CC(C(CO)=O)O)=O']	Aldol Condensation	-6.12
2502_0	['C(C)=O', 'C(C(CO)=O)=O']	['C(C(CO)(CC=O)O)=O']	Aldol Condensation	-1.48
2504_0	['C(C)=O', 'C(C(CO)=O)=O']	['C(C(C(C(C)O)O)=O)=O']	Aldol Condensation	-10.51
2504_1	['C(C)=O', 'C(C(CO)=O)=O']	['C(C(C(C(C)O)O)=O)=O']	Knoevenagel H	-10.51
2505_0	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(C(C(CO)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2507_0	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(CC(C(C(CO)O)=O)O)=O']	Aldol Condensation	-6.12
2509_0	['C(C)=O', 'C(C(C(C(CO)O)O)=O)=O']	['C(CC(C(C(C(CO)O)O)=O)O)=O']	Aldol Condensation	-6.12
2510_0	['C(C)=O', 'C(C(C(C(CO)O)O)=O)=O']	['C(C(C(C(CO)O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2512_0	['C(C)=O', 'C(C(CO)=O)(C)=O']	['C(C)(C(CO)(CC=O)O)=O']	Aldol Condensation	-1.48
2514_0	['C(C)=O', 'C(C(CO)=O)(C)=O']	['C(CO)(C(C)(CC=O)O)=O']	Aldol Condensation	-1.48
2516_0	['C(C)=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
2516_1	['C(C)=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
2518_0	['C(C)=O', 'C(C(CO)=O)(C)=O']	['C(C(CO)=O)(CC(C)O)=O']	Aldol Condensation	-6.12
2519_0	['C(C)=O', 'C(C(C(C)O)=O)=O']	['C(C(C(C)O)(CC=O)O)=O']	Aldol Condensation	-1.48
2521_0	['C(C)=O', 'C(C(C(C)O)=O)=O']	['C(CC(C(C(C)O)=O)O)=O']	Aldol Condensation	-6.12
2523_0	['C(C)=O', 'C(C)(CO)=O']	['C(CC(C)(CO)O)=O']	Aldol Condensation	-1.48
2525_0	['C(C)=O', 'C(C)(CO)=O']	['C(CO)(CC(C)O)=O']	Aldol Condensation	-6.12
2527_0	['C(C)=O', 'C(C)(CO)=O']	['C(C)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
2527_1	['C(C)=O', 'C(C)(CO)=O']	['C(C)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
2529_0	['C(C)=O', 'C(CO)(CCO)=O']	['C(CC(CO)(CCO)O)=O']	Aldol Condensation	-1.48
2531_0	['C(C)=O', 'C(CO)(CCO)=O']	['C(C(C(C)O)O)(CCO)=O']	Aldol Condensation	-10.51
2531_1	['C(C)=O', 'C(CO)(CCO)=O']	['C(C(C(C)O)O)(CCO)=O']	Knoevenagel H	-10.51
2533_0	['C(C)=O', 'C(CO)(CCO)=O']	['C(CO)(C(CO)C(C)O)=O']	Aldol Condensation	-3.79
2533_1	['C(C)=O', 'C(CO)(CCO)=O']	['C(CO)(C(CO)C(C)O)=O']	Knoevenagel C	-3.79
2535_0	['C(C)=O', 'C(C(CCO)O)=O']	['C(CC(C(CCO)O)O)=O']	Aldol Condensation	-6.12
2537_0	['C(C)=O', 'C(C)(C(CO)O)=O']	['C(CC(C)(C(CO)O)O)=O']	Aldol Condensation	-1.48
2539_0	['C(C)=O', 'C(C)(C(CO)O)=O']	['C(C(CO)O)(CC(C)O)=O']	Aldol Condensation	-6.12
2540_0	['C(C)=O', 'C(C(O)=O)=O']	['C(C(CC=O)O)(O)=O']	Aldol Condensation	-9.87
2546_0	['C(C)=O', 'C(C(C)=O)(O)=O']	['C(C(C)(CC=O)O)(O)=O']	Aldol Condensation	-7.26
2548_0	['C(C)=O', 'C(C(C)=O)(O)=O']	['C(C(CC(C)O)=O)(O)=O']	Aldol Condensation	-11.91
2550_0	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(CCO)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
2552_0	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(C)O)=O)(O)=O']	Aldol Condensation	-3.79
2552_1	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(C)O)=O)(O)=O']	Knoevenagel C	-3.79
2554_0	['C(C)=O', 'C(C(CC=O)O)(O)=O']	['C(CC(CC(C(O)=O)O)O)=O']	Aldol Condensation	-6.12
2555_0	['C(C)=O', 'C(C(CC=O)O)(O)=O']	['C(C(C(C)O)C(C(O)=O)O)=O']	Aldol Condensation	-3.79
2555_1	['C(C)=O', 'C(C(CC=O)O)(O)=O']	['C(C(C(C)O)C(C(O)=O)O)=O']	Knoevenagel C	-3.79
2557_0	['C(C)=O', 'C(CC(C=O)O)(O)=O']	['C(CC(C(CC=O)O)O)(O)=O']	Aldol Condensation	-6.12
2559_0	['C(C)=O', 'C(CC(CO)=O)(O)=O']	['C(CC(CO)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
2561_0	['C(C)=O', 'C(CC(CO)=O)(O)=O']	['C(C(C(CO)=O)C(C)O)(O)=O']	Aldol Condensation	-3.79
2561_1	['C(C)=O', 'C(CC(CO)=O)(O)=O']	['C(C(C(CO)=O)C(C)O)(O)=O']	Knoevenagel C	-3.79
2563_0	['C(C)=O', 'C(CC(CO)=O)(O)=O']	['C(CC(C(C(C)O)O)=O)(O)=O']	Aldol Condensation	-10.51
