Index	Reagents	Products	Rule	Energy Change
6102_0	['C=O', 'C1(C(CC(C)O1)(CC=O)O)=O']	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	Aldol Condensation	-22.87
6102_1	['C=O', 'C1(C(CC(C)O1)(CC=O)O)=O']	['C(C(CO)C1(C(OC(C)C1)=O)O)=O']	Knoevenagel C	-22.87
6103_0	['C=O', 'C1(CC(C(O1)=O)(CC=O)O)=O']	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	Aldol Condensation	-22.87
6103_1	['C=O', 'C1(CC(C(O1)=O)(CC=O)O)=O']	['C1(CC(C(O1)=O)(C(C=O)CO)O)=O']	Knoevenagel C	-22.87
6104_0	['C=O', 'C(C(C(O)=O)C(C(C)=O)=O)=O']	['C(C(C=O)C(C(CCO)=O)=O)(O)=O']	Aldol Condensation	-25.21
6105_0	['C=O', 'C(CC(C(CC(O)=O)=O)=O)=O']	['C(C(C(C(CC(O)=O)=O)=O)CO)=O']	Aldol Condensation	-26.12
6105_1	['C=O', 'C(CC(C(CC(O)=O)=O)=O)=O']	['C(C(C(C(CC(O)=O)=O)=O)CO)=O']	Knoevenagel C	-26.12
6106_0	['C=O', 'C(CC(C(CC(O)=O)=O)=O)=O']	['C(C(C(C(CC=O)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6106_1	['C=O', 'C(CC(C(CC(O)=O)=O)=O)=O']	['C(C(C(C(CC=O)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6107_0	['C=O', 'C(C(C(CO)=O)O)(O)=O']	['C(C(C(C(CO)O)=O)O)(O)=O']	Aldol Condensation	-29.6
6107_1	['C=O', 'C(C(C(CO)=O)O)(O)=O']	['C(C(C(C(CO)O)=O)O)(O)=O']	Knoevenagel H	-29.6
6108_0	['C=O', 'C(C(CO)C(C(CO)=O)O)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
6108_1	['C=O', 'C(C(CO)C(C(CO)=O)O)=O']	['C(C(CO)C(C(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
6109_0	['C=O', 'C(C(C=C)C(C(CO)=O)O)=O']	['C(C(C=C)C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
6109_1	['C=O', 'C(C(C=C)C(C(CO)=O)O)=O']	['C(C(C=C)C(C(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
6111_0	['C=O', 'C(C(C(C(C)=O)=O)CO)=O']	['C(C(C(C(CCO)=O)=O)CO)=O']	Aldol Condensation	-25.21
6112_0	['C=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)CO)=O']	Aldol Condensation	-26.12
6112_1	['C=O', 'C(CC(C(CCO)=O)=O)=O']	['C(C(C(C(CCO)=O)=O)CO)=O']	Knoevenagel C	-26.12
6114_0	['C=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)CO)=O)=O)=O']	Aldol Condensation	-22.87
6114_1	['C=O', 'C(CC(C(CCO)=O)=O)=O']	['C(CC(C(C(CO)CO)=O)=O)=O']	Knoevenagel C	-22.87
6116_0	['C=O', 'C(CO)(C(CO)O)=O']	['C(C(CO)O)(C(CO)O)=O']	Aldol Condensation	-29.6
6116_1	['C=O', 'C(CO)(C(CO)O)=O']	['C(C(CO)O)(C(CO)O)=O']	Knoevenagel H	-29.6
6118_0	['C=O', 'C(C(C(CCO)=O)CO)(O)=O']	['C(C(C(C(CO)CO)=O)CO)(O)=O']	Aldol Condensation	-22.87
6118_1	['C=O', 'C(C(C(CCO)=O)CO)(O)=O']	['C(C(C(C(CO)CO)=O)CO)(O)=O']	Knoevenagel C	-22.87
6119_0	['C=O', 'C(C(CC(CCO)O)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Aldol Condensation	-22.87
6119_1	['C=O', 'C(C(CC(CCO)O)=O)(O)=O']	['C(C(C(CO)C(CCO)O)=O)(O)=O']	Knoevenagel C	-22.87
6120_0	['C=O', 'C(C(CC(C(O)=O)=O)O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Aldol Condensation	-22.87
6120_1	['C=O', 'C(C(CC(C(O)=O)=O)O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Knoevenagel C	-22.87
6121_0	['C=O', 'C(C(CC(C(O)=O)=O)O)=CC']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-22.87
6121_1	['C=O', 'C(C(CC(C(O)=O)=O)O)=CC']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-22.87
6122_0	['C=O', 'C=CCC(CC(C(O)=O)=O)O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-22.87
6122_1	['C=O', 'C=CCC(CC(C(O)=O)=O)O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-22.87
6126_0	['C=O', 'C(C(C(C(C(C)=O)=O)O)=O)=O']	['C(C(C(C(C(CCO)=O)=O)O)=O)=O']	Aldol Condensation	-25.21
6128_0	['C=O', 'C(C(C(C(CO)=O)=O)=O)(C)=O']	['C(C(C(C(CO)=O)=O)=O)(CCO)=O']	Aldol Condensation	-25.21
6130_0	['C=O', 'C(C(C(C(CO)=O)=O)=O)(C)=O']	['C(C(C(C(C)=O)=O)=O)(C(CO)O)=O']	Aldol Condensation	-29.6
6130_1	['C=O', 'C(C(C(C(CO)=O)=O)=O)(C)=O']	['C(C(C(C(C)=O)=O)=O)(C(CO)O)=O']	Knoevenagel H	-29.6
6132_0	['C=O', 'C(C(C)=O)(CCO)=O']	['C(C(C)=O)(C(CO)CO)=O']	Aldol Condensation	-22.87
6132_1	['C=O', 'C(C(C)=O)(CCO)=O']	['C(C(C)=O)(C(CO)CO)=O']	Knoevenagel C	-22.87
6134_0	['C=O', 'C(C(C)=O)(CCO)=O']	['C(C(CCO)=O)(CCO)=O']	Aldol Condensation	-25.21
6135_0	['C=O', 'C(CC(C(C)=O)=O)(O)=O']	['C(C(C(C(C)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6135_1	['C=O', 'C(CC(C(C)=O)=O)(O)=O']	['C(C(C(C(C)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6136_0	['C=O', 'C(CC(C(C)=O)=O)(O)=O']	['C(CC(C(CCO)=O)=O)(O)=O']	Aldol Condensation	-25.21
6138_0	['C=O', 'C(C(CO)=O)(CO)=O']	['C(C(CO)=O)(C(CO)O)=O']	Aldol Condensation	-29.6
6138_1	['C=O', 'C(C(CO)=O)(CO)=O']	['C(C(CO)=O)(C(CO)O)=O']	Knoevenagel H	-29.6
6139_0	['C=O', 'C(CO)(C(C(C=O)=O)O)=O']	['C(C(CO)O)(C(C(C=O)=O)O)=O']	Aldol Condensation	-29.6
6139_1	['C=O', 'C(CO)(C(C(C=O)=O)O)=O']	['C(C(CO)O)(C(C(C=O)=O)O)=O']	Knoevenagel H	-29.6
6141_0	['C=O', 'C(C(C(C(C)=O)=O)O)(O)=O']	['C(C(C(C(CCO)=O)=O)O)(O)=O']	Aldol Condensation	-25.21
6143_0	['C=O', 'C(C(C)=O)=O']	['C(C(CCO)=O)=O']	Aldol Condensation	-23.56
6145_0	['C=O', 'C(C(C(C)=O)=O)=O']	['C(C(C(CCO)=O)=O)=O']	Aldol Condensation	-25.21
6147_0	['C=O', 'C(CC(C(C(C)=O)=O)=O)(O)=O']	['C(C(C(C(C(C)=O)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6147_1	['C=O', 'C(CC(C(C(C)=O)=O)=O)(O)=O']	['C(C(C(C(C(C)=O)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6149_0	['C=O', 'C(CC(C(C(C)=O)=O)=O)(O)=O']	['C(CC(C(C(CCO)=O)=O)=O)(O)=O']	Aldol Condensation	-25.21
6151_0	['C=O', 'C=CC(C(CO)=O)=O']	['C=CC(C(C(CO)O)=O)=O']	Aldol Condensation	-29.6
6151_1	['C=O', 'C=CC(C(CO)=O)=O']	['C=CC(C(C(CO)O)=O)=O']	Knoevenagel H	-29.6
6153_0	['C=O', 'C=C(C(O)=O)C(C(CO)=O)=O']	['C=C(C(O)=O)C(C(C(CO)O)=O)=O']	Aldol Condensation	-29.6
6153_1	['C=O', 'C=C(C(O)=O)C(C(CO)=O)=O']	['C=C(C(O)=O)C(C(C(CO)O)=O)=O']	Knoevenagel H	-29.6
6155_0	['C=O', 'C(C(C)=O)(C(CO)O)=O']	['C(C(C(CO)O)=O)(CCO)=O']	Aldol Condensation	-25.21
6157_0	['C=O', 'C1(C(C(C(CO1)=O)=O)(C)O)=O']	['C1(C(C(C(C(CO)O1)=O)=O)(C)O)=O']	Aldol Condensation	-29.45
6157_1	['C=O', 'C1(C(C(C(CO1)=O)=O)(C)O)=O']	['C1(C(C(C(C(CO)O1)=O)=O)(C)O)=O']	Knoevenagel H	-29.45
6159_0	['C=O', 'C(C(C(CO)=O)O)=O']	['C(C(C(C(CO)O)=O)O)=O']	Aldol Condensation	-29.6
6159_1	['C=O', 'C(C(C(CO)=O)O)=O']	['C(C(C(C(CO)O)=O)O)=O']	Knoevenagel H	-29.6
6160_0	['C=O', 'C(CO)=O']	['C(C(CO)O)=O']	Aldol Condensation	-32.62
6160_1	['C=O', 'C(CO)=O']	['C(C(CO)O)=O']	Knoevenagel H	-32.62
6162_0	['C=O', 'C(C(CO)=O)(C)=O']	['C(C(CO)=O)(CCO)=O']	Aldol Condensation	-25.21
6163_0	['C=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(CO)O)=O']	Aldol Condensation	-29.6
6163_1	['C=O', 'C(C(CO)=O)(C)=O']	['C(C(C)=O)(C(CO)O)=O']	Knoevenagel H	-29.6
6164_0	['C=O', 'C(CC(C)=O)(O)=O']	['C(C(C(C)=O)CO)(O)=O']	Aldol Condensation	-0.15
6164_1	['C=O', 'C(CC(C)=O)(O)=O']	['C(C(C(C)=O)CO)(O)=O']	Knoevenagel C	-0.15
6165_0	['C=O', 'C(CC(C)=O)(O)=O']	['C(CC(CCO)=O)(O)=O']	Aldol Condensation	-2.48
6167_0	['C=O', 'C(C)(CCO)=O']	['C(C)(C(CO)CO)=O']	Aldol Condensation	-22.87
6167_1	['C=O', 'C(C)(CCO)=O']	['C(C)(C(CO)CO)=O']	Knoevenagel C	-22.87
6169_0	['C=O', 'C(C)(CCO)=O']	['C(CCO)(CCO)=O']	Aldol Condensation	-25.21
6171_0	['C=O', 'C(C(C(C)=O)(C)O)(O)=O']	['C(C(C(CCO)=O)(C)O)(O)=O']	Aldol Condensation	-25.21
6173_0	['C=O', 'C(CC(C(C)O)=O)(O)=O']	['C(C(C(C(C)O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6173_1	['C=O', 'C(CC(C(C)O)=O)(O)=O']	['C(C(C(C(C)O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6175_0	['C=O', 'C(C(C(CO)=O)C)(O)=O']	['C(C(C(C(CO)O)=O)C)(O)=O']	Aldol Condensation	-29.6
6175_1	['C=O', 'C(C(C(CO)=O)C)(O)=O']	['C(C(C(C(CO)O)=O)C)(O)=O']	Knoevenagel H	-29.6
6177_0	['C=O', 'C(C(C(CC)=O)O)(O)=O']	['C(C(C(C(CO)C)=O)O)(O)=O']	Aldol Condensation	-22.87
6179_0	['C=O', 'C(CO)(CC(C(O)=O)=O)=O']	['C(CO)(C(C(C(O)=O)=O)CO)=O']	Aldol Condensation	-22.87
6179_1	['C=O', 'C(CO)(CC(C(O)=O)=O)=O']	['C(CO)(C(C(C(O)=O)=O)CO)=O']	Knoevenagel C	-22.87
6180_0	['C=O', 'C(CO)(CC(C(O)=O)=O)=O']	['C(C(CO)O)(CC(C(O)=O)=O)=O']	Aldol Condensation	-29.6
6180_1	['C=O', 'C(CO)(CC(C(O)=O)=O)=O']	['C(C(CO)O)(CC(C(O)=O)=O)=O']	Knoevenagel H	-29.6
6182_0	['C=O', 'C(C)(CO)=O']	['C(CO)(CCO)=O']	Aldol Condensation	-25.21
6184_0	['C=O', 'C(C)(CO)=O']	['C(C)(C(CO)O)=O']	Aldol Condensation	-29.6
6184_1	['C=O', 'C(C)(CO)=O']	['C(C)(C(CO)O)=O']	Knoevenagel H	-29.6
6186_0	['C=O', 'C(CC(C(CO)O)=O)=O']	['C(C(C(C(CO)O)=O)CO)=O']	Aldol Condensation	-10.04
6186_1	['C=O', 'C(CC(C(CO)O)=O)=O']	['C(C(C(C(CO)O)=O)CO)=O']	Knoevenagel C	-10.04
6188_0	['C=O', 'C(CO)(C(C(C)=O)O)=O']	['C(C(CO)O)(C(C(C)=O)O)=O']	Aldol Condensation	-29.6
6188_1	['C=O', 'C(CO)(C(C(C)=O)O)=O']	['C(C(CO)O)(C(C(C)=O)O)=O']	Knoevenagel H	-29.6
6190_0	['C=O', 'C(CO)(C(C(C)=O)O)=O']	['C(CCO)(C(C(CO)=O)O)=O']	Aldol Condensation	-25.21
6192_0	['C=O', 'C(CO)(C(CCO)O)=O']	['C(C(CCO)O)(C(CO)O)=O']	Aldol Condensation	-29.6
6192_1	['C=O', 'C(CO)(C(CCO)O)=O']	['C(C(CCO)O)(C(CO)O)=O']	Knoevenagel H	-29.6
6194_0	['C=O', 'C(CC(C(CO)=O)O)(O)=O']	['C(CC(C(C(CO)O)=O)O)(O)=O']	Aldol Condensation	-29.6
6194_1	['C=O', 'C(CC(C(CO)=O)O)(O)=O']	['C(CC(C(C(CO)O)=O)O)(O)=O']	Knoevenagel H	-29.6
6196_0	['C=O', 'C(C(C(C)=O)(CO)CO)(O)=O']	['C(C(C(CCO)=O)(CO)CO)(O)=O']	Aldol Condensation	-25.21
6198_0	['C=O', 'C(CO)(C(CO)(CC=O)O)=O']	['C(C(CO)C(C(CO)=O)(CO)O)=O']	Aldol Condensation	-22.87
6198_1	['C=O', 'C(CO)(C(CO)(CC=O)O)=O']	['C(C(CO)C(C(CO)=O)(CO)O)=O']	Knoevenagel C	-22.87
6200_0	['C=O', 'C(CO)(C(CO)(CC=O)O)=O']	['C(C(CO)(CC=O)O)(C(CO)O)=O']	Aldol Condensation	-29.6
6200_1	['C=O', 'C(CO)(C(CO)(CC=O)O)=O']	['C(C(CO)(CC=O)O)(C(CO)O)=O']	Knoevenagel H	-29.6
6202_0	['C=O', 'C(C(CO)=O)(C(CO)(C)O)=O']	['C(C(C(CO)O)=O)(C(CO)(C)O)=O']	Aldol Condensation	-29.6
6202_1	['C=O', 'C(C(CO)=O)(C(CO)(C)O)=O']	['C(C(C(CO)O)=O)(C(CO)(C)O)=O']	Knoevenagel H	-29.6
6204_0	['C=O', 'C(CC(C)O)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Aldol Condensation	-22.87
6204_1	['C=O', 'C(CC(C)O)(CC(C=O)=O)=O']	['C(C(CO)C(C)O)(CC(C=O)=O)=O']	Knoevenagel C	-22.87
6206_0	['C=O', 'C(CC(C)O)(CC(C=O)=O)=O']	['C(CC(C)O)(C(C(C=O)=O)CO)=O']	Aldol Condensation	-26.12
6206_1	['C=O', 'C(CC(C)O)(CC(C=O)=O)=O']	['C(CC(C)O)(C(C(C=O)=O)CO)=O']	Knoevenagel C	-26.12
6208_0	['C=O', 'C(C(C(CCC(C)O)=O)=O)=O']	['C(C(C(C(CO)CC(C)O)=O)=O)=O']	Aldol Condensation	-22.87
6210_0	['C=O', 'C(CC(CC(C=O)=O)=O)(O)=O']	['C(C(C(CC(C=O)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6210_1	['C=O', 'C(CC(CC(C=O)=O)=O)(O)=O']	['C(C(C(CC(C=O)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6212_0	['C=O', 'C(CC(CC(C=O)=O)=O)(O)=O']	['C(CC(O)=O)(C(C(C=O)=O)CO)=O']	Aldol Condensation	-26.12
6212_1	['C=O', 'C(CC(CC(C=O)=O)=O)(O)=O']	['C(CC(O)=O)(C(C(C=O)=O)CO)=O']	Knoevenagel C	-26.12
6214_0	['C=O', 'C(CCC(C(C=O)=O)=O)(O)=O']	['C(CC(C(C(C=O)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6216_0	['C=O', 'C(CO)(CC(C(C=O)=O)=O)=O']	['C(CO)(C(C(C(C=O)=O)=O)CO)=O']	Aldol Condensation	-26.12
6216_1	['C=O', 'C(CO)(CC(C(C=O)=O)=O)=O']	['C(CO)(C(C(C(C=O)=O)=O)CO)=O']	Knoevenagel C	-26.12
6218_0	['C=O', 'C(CO)(CC(C(C=O)=O)=O)=O']	['C(C(CO)O)(CC(C(C=O)=O)=O)=O']	Aldol Condensation	-29.6
6218_1	['C=O', 'C(CO)(CC(C(C=O)=O)=O)=O']	['C(C(CO)O)(CC(C(C=O)=O)=O)=O']	Knoevenagel H	-29.6
6220_0	['C=O', 'C(C(CC(C(CO)=O)=O)=O)=O']	['C(C(C(C(C(CO)=O)=O)CO)=O)=O']	Aldol Condensation	-26.12
6220_1	['C=O', 'C(C(CC(C(CO)=O)=O)=O)=O']	['C(C(C(C(C(CO)=O)=O)CO)=O)=O']	Knoevenagel C	-26.12
6222_0	['C=O', 'C(C(CC(C(CO)=O)=O)=O)=O']	['C(C(CC(C(C(CO)O)=O)=O)=O)=O']	Aldol Condensation	-29.6
6222_1	['C=O', 'C(C(CC(C(CO)=O)=O)=O)=O']	['C(C(CC(C(C(CO)O)=O)=O)=O)=O']	Knoevenagel H	-29.6
6224_0	['C=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)CO)=O']	Aldol Condensation	-26.12
6224_1	['C=O', 'C(CC(C=O)=O)=O']	['C(C(C(C=O)=O)CO)=O']	Knoevenagel C	-26.12
6226_0	['C=O', 'C(C(C=O)CC=O)=O']	['C(C(C=O)C(C=O)CO)=O']	Aldol Condensation	-22.87
6228_0	['C=O', 'C(C)(CC(C=O)=O)=O']	['C(CCO)(CC(C=O)=O)=O']	Aldol Condensation	-25.21
6230_0	['C=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)CO)=O']	Aldol Condensation	-26.12
6230_1	['C=O', 'C(C)(CC(C=O)=O)=O']	['C(C)(C(C(C=O)=O)CO)=O']	Knoevenagel C	-26.12
6232_0	['C=O', 'C(C(C(CC)=O)=O)=O']	['C(C(C(C(C)CO)=O)=O)=O']	Aldol Condensation	-22.87
6234_0	['C=O', 'C(C(C=O)CC(C(O)=O)=O)=O']	['C(C(C=O)C(C(C(O)=O)=O)CO)=O']	Aldol Condensation	-22.87
6236_0	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	['C(CC(C(CO)C(C)O)=O)(O)=O']	Aldol Condensation	-22.87
6236_1	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	['C(CC(C(CO)C(C)O)=O)(O)=O']	Knoevenagel C	-22.87
6237_0	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	['C(C(C(CC(C)O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6237_1	['C=O', 'C(CC(CC(C)O)=O)(O)=O']	['C(C(C(CC(C)O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6239_0	['C=O', 'C(C(CCC(C)O)=O)(O)=O']	['C(C(C(CO)CC(C)O)=O)(O)=O']	Aldol Condensation	-22.87
6240_0	['C=O', 'C(CC(CC(O)=O)=O)(O)=O']	['C(C(C(CC(O)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6240_1	['C=O', 'C(CC(CC(O)=O)=O)(O)=O']	['C(C(C(CC(O)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6242_0	['C=O', 'C(CCC(C(O)=O)=O)(O)=O']	['C(CC(C(C(O)=O)=O)CO)(O)=O']	Aldol Condensation	-25.5
6243_0	['C=O', 'C(CC(C(CO)=O)=O)(O)=O']	['C(C(C(C(CO)=O)=O)CO)(O)=O']	Aldol Condensation	-22.87
6243_1	['C=O', 'C(CC(C(CO)=O)=O)(O)=O']	['C(C(C(C(CO)=O)=O)CO)(O)=O']	Knoevenagel C	-22.87
6244_0	['C=O', 'C(CC(C(CO)=O)=O)(O)=O']	['C(CC(C(C(CO)O)=O)=O)(O)=O']	Aldol Condensation	-29.6
6244_1	['C=O', 'C(CC(C(CO)=O)=O)(O)=O']	['C(CC(C(C(CO)O)=O)=O)(O)=O']	Knoevenagel H	-29.6
6246_0	['C=O', 'C(C(O)=O)(CC)=O']	['C(C(C(C)CO)=O)(O)=O']	Aldol Condensation	-19.75
6248_0	['C=O', 'C(CC(C(C(O)=O)=C)=O)(O)=O']	['C(C(C(C(C(O)=O)=C)=O)CO)(O)=O']	Aldol Condensation	-22.87
6248_1	['C=O', 'C(CC(C(C(O)=O)=C)=O)(O)=O']	['C(C(C(C(C(O)=O)=C)=O)CO)(O)=O']	Knoevenagel C	-22.87
6250_0	['C=O', 'C(C)(C(C)O)=O']	['C(C(C)O)(CCO)=O']	Aldol Condensation	-25.21
6252_0	['C=O', 'C(CO)(CC)=O']	['C(C(CO)O)(CC)=O']	Aldol Condensation	-29.6
6252_1	['C=O', 'C(CO)(CC)=O']	['C(C(CO)O)(CC)=O']	Knoevenagel H	-29.6
6254_0	['C=O', 'C(CO)(CC)=O']	['C(CO)(C(CO)C)=O']	Aldol Condensation	-22.87
6255_0	['C=O', 'C(C(CC(C)=O)O)(O)=O']	['C(C)(C(CO)C(C(O)=O)O)=O']	Aldol Condensation	-22.87
6255_1	['C=O', 'C(C(CC(C)=O)O)(O)=O']	['C(C)(C(CO)C(C(O)=O)O)=O']	Knoevenagel C	-22.87
6256_0	['C=O', 'C(C(CC(C)=O)O)(O)=O']	['C(CC(C(O)=O)O)(CCO)=O']	Aldol Condensation	-25.21
6258_0	['C=O', 'C(CC(CC(C(O)=O)=O)=O)=O']	['C(CC=O)(C(C(C(O)=O)=O)CO)=O']	Aldol Condensation	-14.68
6258_1	['C=O', 'C(CC(CC(C(O)=O)=O)=O)=O']	['C(CC=O)(C(C(C(O)=O)=O)CO)=O']	Knoevenagel C	-14.68
6260_0	['C=O', 'C(CC(CC(C(O)=O)=O)=O)=O']	['C(C(C(CC(C(O)=O)=O)=O)CO)=O']	Aldol Condensation	-14.68
6260_1	['C=O', 'C(CC(CC(C(O)=O)=O)=O)=O']	['C(C(C(CC(C(O)=O)=O)=O)CO)=O']	Knoevenagel C	-14.68
6262_0	['C=O', 'C(C)(CC(C(C(O)=O)=O)=O)=O']	['C(C)(C(C(C(C(O)=O)=O)=O)CO)=O']	Aldol Condensation	-26.12
6262_1	['C=O', 'C(C)(CC(C(C(O)=O)=O)=O)=O']	['C(C)(C(C(C(C(O)=O)=O)=O)CO)=O']	Knoevenagel C	-26.12
6264_0	['C=O', 'C(C)(CC(C(C(O)=O)=O)=O)=O']	['C(CCO)(CC(C(C(O)=O)=O)=O)=O']	Aldol Condensation	-25.21
6266_0	['C=O', 'C(C1(C(CC(O1)=O)=O)C)(O)=O']	['C1(C(C(C(C(O)=O)(C)O1)=O)CO)=O']	Aldol Condensation	-29.45
6266_1	['C=O', 'C(C1(C(CC(O1)=O)=O)C)(O)=O']	['C1(C(C(C(C(O)=O)(C)O1)=O)CO)=O']	Knoevenagel C	-29.45
6270_0	['C=O', 'C(C1CC(C(C=1)=O)=O)(O)=O']	['C1(C(C=C(C(O)=O)C1CO)=O)=O']	Aldol Condensation	-29.45
6272_0	['C=O', 'C(CO)(C(C(C=O)=CC)O)=O']	['C(C(CO)O)(C(C(C=O)=CC)O)=O']	Aldol Condensation	-29.6
6272_1	['C=O', 'C(CO)(C(C(C=O)=CC)O)=O']	['C(C(CO)O)(C(C(C=O)=CC)O)=O']	Knoevenagel H	-29.6
6274_0	['C=O', 'C(C(C(C)O)=CC(CO)=O)=O']	['C(C(C(C)O)=CC(C(CO)O)=O)=O']	Aldol Condensation	-29.6
6274_1	['C=O', 'C(C(C(C)O)=CC(CO)=O)=O']	['C(C(C(C)O)=CC(C(CO)O)=O)=O']	Knoevenagel H	-29.6
6276_0	['C=O', 'C(C(C=O)=CC(CO)=O)(O)=O']	['C(C(C=O)=CC(C(CO)O)=O)(O)=O']	Aldol Condensation	-29.6
6276_1	['C=O', 'C(C(C=O)=CC(CO)=O)(O)=O']	['C(C(C=O)=CC(C(CO)O)=O)(O)=O']	Knoevenagel H	-29.6
6278_0	['C=O', 'C(CC=CC(C)O)=O']	['C(C(C=CC(C)O)CO)=O']	Aldol Condensation	-22.87
6280_0	['C=O', 'C(CC=CC(O)=O)=O']	['C(C(C=CC(O)=O)CO)=O']	Aldol Condensation	-22.87
6282_0	['C=O', 'C(CC(C(O)=O)=CC(C)O)=O']	['C(C(C(C(O)=O)=CC(C)O)CO)=O']	Aldol Condensation	-22.87
6284_0	['C=O', 'C(C(C=CCC=O)(C)O)(O)=O']	['C(C(C=CC(C(O)=O)(C)O)CO)=O']	Aldol Condensation	-22.87
6286_0	['C=O', 'C(CC(C(O)=O)=CC(O)=O)=O']	['C(C(C(C(O)=O)=CC(O)=O)CO)=O']	Aldol Condensation	-22.87
6288_0	['C=O', 'C(C=CC(CO)=O)=O']	['C(C=CC(C(CO)O)=O)=O']	Aldol Condensation	-29.6
6288_1	['C=O', 'C(C=CC(CO)=O)=O']	['C(C=CC(C(CO)O)=O)=O']	Knoevenagel H	-29.6
6290_0	['C=O', 'C(CC(C(O)=O)=O)=CC(C)O']	['C(C(C(C(O)=O)=O)CO)=CC(C)O']	Aldol Condensation	-26.12
6292_0	['C=O', 'C(CC(C(O)=O)=O)=CC(O)=O']	['C(C(C(C(O)=O)=O)CO)=CC(O)=O']	Aldol Condensation	-22.87
6294_0	['C=O', 'C(C(C=CC(CO)=O)=O)(O)=O']	['C(C(C=CC(C(CO)O)=O)=O)(O)=O']	Aldol Condensation	-29.6
6294_1	['C=O', 'C(C(C=CC(CO)=O)=O)(O)=O']	['C(C(C=CC(C(CO)O)=O)=O)(O)=O']	Knoevenagel H	-29.6
6296_0	['C=O', 'C=C(C(O)=O)C(C)=O']	['C=C(C(O)=O)C(CCO)=O']	Aldol Condensation	-25.21
6298_0	['C=O', 'C1(C(C=C(C(C)=O)O1)=O)=O']	['C1(C(C=C(C(CCO)=O)O1)=O)=O']	Aldol Condensation	-25.21
6300_0	['C=O', 'C=C1C(CC(C(O1)=O)=O)=O']	['C=C1C(C(C(C(O1)=O)=O)CO)=O']	Aldol Condensation	-54.33
6300_1	['C=O', 'C=C1C(CC(C(O1)=O)=O)=O']	['C=C1C(C(C(C(O1)=O)=O)CO)=O']	Knoevenagel C	-54.33
6301_0	['C=O', 'C(CO)(C(C(CO)O)O)=O']	['C(C(C(CO)O)O)(C(CO)O)=O']	Aldol Condensation	-29.6
6301_1	['C=O', 'C(CO)(C(C(CO)O)O)=O']	['C(C(C(CO)O)O)(C(CO)O)=O']	Knoevenagel H	-29.6
6303_0	['C=O', 'C(C(C(C(C)=O)O)O)=O']	['C(C(C(C=O)O)O)(CCO)=O']	Aldol Condensation	-25.21
6305_0	['C=O', 'C(CCCO)=O']	['C(C(CO)CCO)=O']	Aldol Condensation	-22.87
6307_0	['C=O', 'C(C(CCCO)=O)(O)=O']	['C(C(C(CO)CCO)=O)(O)=O']	Aldol Condensation	-22.87
6309_0	['C=O', 'C(C(CO)CC=O)(O)=O']	['C(C(CO)C(C=O)CO)(O)=O']	Aldol Condensation	-22.87
6311_0	['C=O', 'C1(C(CO)CC(C(O1)=O)=O)=O']	['C1(C(CO)C(C(C(O1)=O)=O)CO)=O']	Aldol Condensation	-29.45
6313_0	['C=O', 'C1(COC(CC1O)O)=O']	['C1(C(CO)OC(CC1O)O)=O']	Aldol Condensation	-29.45
