Index	Reagents	Products	Rule	Energy Change
404_0	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)=O']	Aldol Condensation	-11.45
404_1	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)C(C(O)=O)(CO)O)=O']	Knoevenagel C	-11.45
406_0	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CCO)O)O)=O)(O)=O']	Aldol Condensation	-22.82
406_1	['C(CCO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CCO)O)O)=O)(O)=O']	Knoevenagel H	-22.82
408_0	['C(CCO)=O', 'C(C(C=O)(C)O)(O)=O']	['C(C(CO)C(C(C(O)=O)(C)O)O)=O']	Aldol Condensation	-3.62
408_1	['C(CCO)=O', 'C(C(C=O)(C)O)(O)=O']	['C(C(CO)C(C(C(O)=O)(C)O)O)=O']	Knoevenagel C	-3.62
410_0	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)=O']	Aldol Condensation	-15.67
410_1	['C(CCO)=O', 'C(C(C=O)O)(O)=O']	['C(C(CO)C(C(C(O)=O)O)O)=O']	Knoevenagel C	-15.67
412_0	['C(CCO)=O', 'C(C)=CC=O']	['C(C(CO)C(C=CC)O)=O']	Aldol Condensation	-3.62
412_1	['C(CCO)=O', 'C(C)=CC=O']	['C(C(CO)C(C=CC)O)=O']	Knoevenagel C	-3.62
414_0	['C(CCO)=O', 'C(CC=C)=O']	['C(C(CO)C(CC=C)O)=O']	Aldol Condensation	-3.62
414_1	['C(CCO)=O', 'C(CC=C)=O']	['C(C(CO)C(CC=C)O)=O']	Knoevenagel C	-3.62
416_0	['C(CCO)=O', 'C(CC=C)=O']	['C(C(C=C)C(CCO)O)=O']	Aldol Condensation	-3.62
422_0	['C(CCO)=O', 'C=CCC(C(O)=O)=O']	['C=CC(C(C(O)=O)=O)C(CCO)O']	Aldol Condensation	-6.87
424_0	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	Aldol Condensation	-3.62
424_1	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(CO)C(CC(C(O)=O)=C)O)=O']	Knoevenagel C	-3.62
426_0	['C(CCO)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(CCO)O)=O']	Aldol Condensation	-3.62
428_0	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	Aldol Condensation	-3.62
428_1	['C(CCO)=O', 'C(C=C(C(O)=O)C)=O']	['C(C(CO)C(C=C(C(O)=O)C)O)=O']	Knoevenagel C	-3.62
432_0	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	Aldol Condensation	-10.2
432_1	['C(CCO)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(CCO)O)=O)=O']	Knoevenagel C	-10.2
438_0	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Aldol Condensation	-3.62
438_1	['C(C(CCO)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)CO)O)=O']	Knoevenagel C	-3.62
440_0	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-3.62
440_1	['C(C(CCO)=O)(O)=O', 'C(C)=CC=O']	['C(C)=CC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-3.62
442_0	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Aldol Condensation	-3.62
442_1	['C(C(CCO)=O)(O)=O', 'C(CC=C)=O']	['C=CCC(C(C(C(O)=O)=O)CO)O']	Knoevenagel C	-3.62
446_0	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	Aldol Condensation	-6.87
446_1	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(C(C(C(C)=O)=O)C(C=O)O)=O']	Knoevenagel C	-6.87
448_0	['C(CC(C(C)=O)=O)=O', 'C(C=O)=O']	['C(CC(C(CC(C=O)O)=O)=O)=O']	Aldol Condensation	-5.96
450_0	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	Aldol Condensation	-6.87
450_1	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(C(C(C(C)=O)=O)C(C=CC)O)=O']	Knoevenagel C	-6.87
452_0	['C(CC(C(C)=O)=O)=O', 'C(C)=CC=O']	['C(CC(C(CC(C=CC)O)=O)=O)=O']	Aldol Condensation	-5.96
454_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	Aldol Condensation	-6.87
454_1	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(C(C(C(C)=O)=O)C(CC=C)O)=O']	Knoevenagel C	-6.87
456_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(CC(C(CC(CC=C)O)=O)=O)=O']	Aldol Condensation	-5.96
460_0	['C(CC(C(C)=O)=O)=O', 'C(CC=C)=O']	['C(CC(C(C)(C(C=O)C=C)O)=O)=O']	Aldol Condensation	-3.62
464_0	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	Aldol Condensation	-10.35
464_1	['C(C(CO)=O)(C(C)O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(C)O)=O)=O)O)O)=O']	Knoevenagel H	-10.35
466_0	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	Aldol Condensation	-10.35
466_1	['C(C(C(CO)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(C(O)=O)=O)=O)O)O)=O']	Knoevenagel H	-10.35
468_0	['C(C=O)=O', 'C(CO)(CO)=O']	['C(C(C(C(CO)=O)O)O)=O']	Aldol Condensation	-10.17
468_1	['C(C=O)=O', 'C(CO)(CO)=O']	['C(C(C(C(CO)=O)O)O)=O']	Knoevenagel H	-10.17
470_0	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=O']	Aldol Condensation	-22.82
470_1	['C(C=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C(O)=O)=O)O)O)=O']	Knoevenagel H	-22.82
472_0	['C(C=O)=O', 'C(C(C(C)=O)CO)(O)=O']	['C(CC(C=O)O)(C(C(O)=O)CO)=O']	Aldol Condensation	-5.96
474_0	['C(C=O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C=O)O)=O']	Aldol Condensation	-3.62
476_0	['C(C=O)=O', 'C=CCC(C(O)=O)=O']	['C(C(C(C=C)C(C(O)=O)=O)O)=O']	Aldol Condensation	-6.87
478_0	['C(C=O)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(C=O)O)=O']	Aldol Condensation	-3.62
480_0	['C(C=O)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C(C(C1C(C(OC(C1=C)=O)=O)=O)O)=O']	Aldol Condensation	-10.2
482_0	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)=O']	Aldol Condensation	-10.2
482_1	['C(C=O)=O', 'C1(C(OC(C)C1)=O)=O']	['C(C(C1C(C(OC1C)=O)=O)O)=O']	Knoevenagel C	-10.2
492_0	['C(CO)(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)(CO)O)O)=O']	Aldol Condensation	-5.35
492_1	['C(CO)(CO)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CO)(CO)O)O)=O']	Knoevenagel H	-5.35
493_0	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)(C(C(CO)=O)O)O)(O)=O']	Aldol Condensation	-18.0
493_1	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)(C(C(CO)=O)O)O)(O)=O']	Knoevenagel H	-18.0
495_0	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CO)(CO)O)O)=O)(O)=O']	Aldol Condensation	-18.0
495_1	['C(CO)(CO)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CO)(CO)O)O)=O)(O)=O']	Knoevenagel H	-18.0
497_0	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	Aldol Condensation	-22.22
497_1	['C(CO)(CO)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	Knoevenagel H	-22.22
499_0	['C(CO)(CO)=O', 'C(C)=CC=O']	['C(CO)(C(C(C=CC)O)O)=O']	Aldol Condensation	-10.17
499_1	['C(CO)(CO)=O', 'C(C)=CC=O']	['C(CO)(C(C(C=CC)O)O)=O']	Knoevenagel H	-10.17
501_0	['C(CO)(CO)=O', 'C(CC=C)=O']	['C(CO)(C(C(CC=C)O)O)=O']	Aldol Condensation	-10.17
501_1	['C(CO)(CO)=O', 'C(CC=C)=O']	['C(CO)(C(C(CC=C)O)O)=O']	Knoevenagel H	-10.17
505_0	['C(C(CO)=O)(O)=O', 'C(C)=CC=O']	['C(C(C(C(C(O)=O)=O)O)O)=CC']	Aldol Condensation	-22.82
505_1	['C(C(CO)=O)(O)=O', 'C(C)=CC=O']	['C(C(C(C(C(O)=O)=O)O)O)=CC']	Knoevenagel H	-22.82
507_0	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	['C(CC(C(C(C(O)=O)=O)O)O)=C']	Aldol Condensation	-22.82
507_1	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	['C(CC(C(C(C(O)=O)=O)O)O)=C']	Knoevenagel H	-22.82
509_0	['C(C(CO)=O)(O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(O)=O)(CO)O)=O']	Aldol Condensation	-11.45
511_0	['C(C(C=O)(C)O)(O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C(O)=O)(C)O)O)=O']	Aldol Condensation	-3.62
513_0	['C(C(C=O)O)(O)=O', 'C(CC=C)=O']	['C(C(C=C)C(C(C(O)=O)O)O)=O']	Aldol Condensation	-15.67
515_0	['C(C)=CC=O', 'C(CC=C)=O']	['C(C(C=C)C(C=CC)O)=O']	Aldol Condensation	-3.62
517_0	['C(C)=CC=O', 'C=CCC(C(O)=O)=O']	['C=CC(C(C(O)=O)=O)C(C=CC)O']	Aldol Condensation	-6.87
519_0	['C(C)=CC=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(C=CC)O)=O']	Aldol Condensation	-3.62
521_0	['C(C)=CC=O', 'C1(C(OC(C)C1)=O)=O']	['C(C)=CC(C1C(C(OC1C)=O)=O)O']	Aldol Condensation	-10.2
521_1	['C(C)=CC=O', 'C1(C(OC(C)C1)=O)=O']	['C(C)=CC(C1C(C(OC1C)=O)=O)O']	Knoevenagel C	-10.2
525_0	['C(CC=C)=O', 'C(CC=C)=O']	['C(C(C=C)C(CC=C)O)=O']	Aldol Condensation	-3.62
531_0	['C(CC=C)=O', 'C=CCC(C(O)=O)=O']	['C=CC(C(C(O)=O)=O)C(CC=C)O']	Aldol Condensation	-6.87
533_0	['C(CC=C)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C=C)C(CC(C(O)=O)=C)O)=O']	Aldol Condensation	-3.62
535_0	['C(CC=C)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(CC=C)O)=O']	Aldol Condensation	-3.62
537_0	['C(CC=C)=O', 'C(C=C(C(O)=O)C)=O']	['C(C(C=C)C(C=C(C(O)=O)C)O)=O']	Aldol Condensation	-3.62
541_0	['C(CC=C)=O', 'C1(C(OC(C)C1)=O)=O']	['C=CCC(C1C(C(OC1C)=O)=O)O']	Aldol Condensation	-10.2
541_1	['C(CC=C)=O', 'C1(C(OC(C)C1)=O)=O']	['C=CCC(C1C(C(OC1C)=O)=O)O']	Knoevenagel C	-10.2
547_0	['C(C)=O', 'C(C(CO)C(C)O)=O']	['C(CC(C(CO)C(C)O)O)=O']	Aldol Condensation	-6.12
549_0	['C(C)=O', 'C(C(C=O)CO)(O)=O']	['C(C(CO)C(CC=O)O)(O)=O']	Aldol Condensation	-6.12
551_0	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(CC(C(C(CO)O)=O)O)=O']	Aldol Condensation	-6.12
553_0	['C(C)=O', 'C(C(C(CO)O)=O)=O']	['C(C(C(CO)O)(CC=O)O)=O']	Aldol Condensation	-1.48
555_0	['C(C)=O', 'C(CC(CC(C)O)O)=O']	['C(CC(CC(CC(C)O)O)O)=O']	Aldol Condensation	-6.12
556_0	['C(C)=O', 'C(CC(CC(C)O)O)=O']	['C(C(C(C)O)C(CC(C)O)O)=O']	Aldol Condensation	-3.79
556_1	['C(C)=O', 'C(CC(CC(C)O)O)=O']	['C(C(C(C)O)C(CC(C)O)O)=O']	Knoevenagel C	-3.79
558_0	['C(C)=O', 'C(C(C(C)O)C(C)O)=O']	['C(CC(C(C(C)O)C(C)O)O)=O']	Aldol Condensation	-6.12
560_0	['C(C)=O', 'C(CC(CC=O)O)(O)=O']	['C(CC(CC(CC=O)O)O)(O)=O']	Aldol Condensation	-6.12
561_0	['C(C)=O', 'C(CC(CC=O)O)(O)=O']	['C(C(C(CC(O)=O)O)C(C)O)=O']	Aldol Condensation	-3.79
561_1	['C(C)=O', 'C(CC(CC=O)O)(O)=O']	['C(C(C(CC(O)=O)O)C(C)O)=O']	Knoevenagel C	-3.79
563_0	['C(C)=O', 'C(C(C=O)C(C)O)(O)=O']	['C(C(C(CC=O)O)C(C)O)(O)=O']	Aldol Condensation	-6.12
565_0	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(CC(CC(C(CO)=O)O)O)=O']	Aldol Condensation	-6.12
567_0	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(CC(C(CO)(CC=O)O)O)=O']	Aldol Condensation	-1.48
568_0	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(C(C(C)O)C(C(CO)=O)O)=O']	Aldol Condensation	-3.79
568_1	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(C(C(C)O)C(C(CO)=O)O)=O']	Knoevenagel C	-3.79
570_0	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(CC(C(C(C(C)O)O)=O)O)=O']	Aldol Condensation	-10.51
570_1	['C(C)=O', 'C(CC(C(CO)=O)O)=O']	['C(CC(C(C(C(C)O)O)=O)O)=O']	Knoevenagel H	-10.51
572_0	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	['C(C(CO)(CC(CC=O)O)O)=O']	Aldol Condensation	-6.12
573_0	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	['C(CC(C(CO)(CC=O)O)O)=O']	Aldol Condensation	-6.12
574_0	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(CO)O)=O']	Aldol Condensation	-3.79
574_1	['C(C)=O', 'C(C(CO)(CC=O)O)=O']	['C(C(C(C)O)C(C=O)(CO)O)=O']	Knoevenagel C	-3.79
575_0	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	['C(CC(C(C(C(C)O)O)=O)O)=O']	Aldol Condensation	-6.12
577_0	['C(C)=O', 'C(C(C(C(C)O)O)=O)=O']	['C(C(C(C(C)O)O)(CC=O)O)=O']	Aldol Condensation	-1.48
579_0	['C(C)=O', 'C(CCO)=O']	['C(CC(CCO)O)=O']	Aldol Condensation	-6.12
580_0	['C(C)=O', 'C(CCO)=O']	['C(C(CO)C(C)O)=O']	Aldol Condensation	-3.79
580_1	['C(C)=O', 'C(CCO)=O']	['C(C(CO)C(C)O)=O']	Knoevenagel C	-3.79
582_0	['C(C)=O', 'C(C(C(O)=O)C(O)=O)=O']	['C(C(C(O)=O)C(CC=O)O)(O)=O']	Aldol Condensation	-6.12
584_0	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	['C(C(C(C(CC=O)O)=O)O)(O)=O']	Aldol Condensation	-6.12
586_0	['C(C)=O', 'C(C(C(C=O)=O)O)(O)=O']	['C(C(C(C=O)(CC=O)O)O)(O)=O']	Aldol Condensation	-1.48
588_0	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(CCO)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
589_0	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(C)O)=O)(O)=O']	Aldol Condensation	-3.79
589_1	['C(C)=O', 'C(C(CCO)=O)(O)=O']	['C(C(C(CO)C(C)O)=O)(O)=O']	Knoevenagel C	-3.79
593_0	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C)(CC=O)O)(CC=O)=O']	Aldol Condensation	-6.12
597_0	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C)O)=O']	Aldol Condensation	-7.04
597_1	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	['C(C(C(C(C)=O)=O)C(C)O)=O']	Knoevenagel C	-7.04
599_0	['C(C)=O', 'C(CC(C(C)=O)=O)=O']	['C(CC(C(CC(C)O)=O)=O)=O']	Aldol Condensation	-6.12
601_0	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	['C(CO)(C(C(C)O)(CC=O)O)=O']	Aldol Condensation	-1.48
603_0	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	['C(C(CO)(CC=O)O)(C(C)O)=O']	Aldol Condensation	-1.48
605_0	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	Aldol Condensation	-10.51
605_1	['C(C)=O', 'C(C(CO)=O)(C(C)O)=O']	['C(C(C(C)O)=O)(C(C(C)O)O)=O']	Knoevenagel H	-10.51
607_0	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	['C(C(C(CO)=O)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
609_0	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	['C(CC(C(C(O)=O)=O)(CO)O)=O']	Aldol Condensation	-1.48
611_0	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	Aldol Condensation	-10.51
611_1	['C(C)=O', 'C(C(C(CO)=O)=O)(O)=O']	['C(C(C(C(C(C)O)O)=O)=O)(O)=O']	Knoevenagel H	-10.51
613_0	['C(C)=O', 'C(C=O)=O']	['C(CC(C=O)O)=O']	Aldol Condensation	-6.12
617_0	['C(C)=O', 'C(CO)(CO)=O']	['C(CC(CO)(CO)O)=O']	Aldol Condensation	-1.3
619_0	['C(C)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(C)O)O)=O']	Aldol Condensation	-10.34
619_1	['C(C)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(C)O)O)=O']	Knoevenagel H	-10.34
621_0	['C(C)=O', 'C(C(CO)=O)(O)=O']	['C(C(CO)(CC=O)O)(O)=O']	Aldol Condensation	-13.96
623_0	['C(C)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C)O)O)=O)(O)=O']	Aldol Condensation	-22.99
623_1	['C(C)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(C)O)O)=O)(O)=O']	Knoevenagel H	-22.99
625_0	['C(C)=O', 'C(C(C=O)(C)O)(O)=O']	['C(C(C)(C(CC=O)O)O)(O)=O']	Aldol Condensation	-6.12
627_0	['C(C)=O', 'C(C(C=O)O)(O)=O']	['C(CC(C(C(O)=O)O)O)=O']	Aldol Condensation	-18.17
629_0	['C(C)=O', 'C(C(C(C)=O)CO)(O)=O']	['C(C(CO)C(C)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
631_0	['C(C)=O', 'C(C(C(C)=O)CO)(O)=O']	['C(C(C(CC(C)O)=O)CO)(O)=O']	Aldol Condensation	-6.12
633_0	['C(C)=O', 'C(C)=CC=O']	['C(CC(C=CC)O)=O']	Aldol Condensation	-6.12
635_0	['C(C)=O', 'C(CC=C)=O']	['C(CC(CC=C)O)=O']	Aldol Condensation	-6.12
637_0	['C(C)=O', 'C(CC=C)=O']	['C(C(C=C)C(C)O)=O']	Aldol Condensation	-3.79
639_0	['C(C)=O', 'C(C)=CC(C(O)=O)=O']	['C(C(C=CC)(CC=O)O)(O)=O']	Aldol Condensation	-1.48
643_0	['C(C)=O', 'C=CCC(C(O)=O)=O']	['C=CC(C(C(O)=O)=O)C(C)O']	Aldol Condensation	-7.04
645_0	['C(C)=O', 'C(CC(C(O)=O)=C)=O']	['C(CC(CC(C(O)=O)=C)O)=O']	Aldol Condensation	-6.12
647_0	['C(C)=O', 'C(CC(C(O)=O)=C)=O']	['C(C(C(C(O)=O)=C)C(C)O)=O']	Aldol Condensation	-3.79
649_0	['C(C)=O', 'C(C=C(C(O)=O)C)=O']	['C(CC(C=C(C(O)=O)C)O)=O']	Aldol Condensation	-6.12
655_0	['C(C)=O', 'C=C1C(OC(C(C1)=O)=O)=O']	['C=C1C(OC(C(C1C(C)O)=O)=O)=O']	Aldol Condensation	-10.36
659_0	['C(C)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(C)O)=O)=O']	Aldol Condensation	-10.36
659_1	['C(C)=O', 'C1(C(OC(C)C1)=O)=O']	['C1(C(C(C(C)O1)C(C)O)=O)=O']	Knoevenagel C	-10.36
698_0	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(C(C)O)C(CCO)O)=O']	Aldol Condensation	-3.62
698_1	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(C(C)O)C(CCO)O)=O']	Knoevenagel C	-3.62
700_0	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C)O)O)=O']	Aldol Condensation	-3.62
700_1	['C(CC(C)O)=O', 'C(CCO)=O']	['C(C(CO)C(CC(C)O)O)=O']	Knoevenagel C	-3.62
702_0	['C(CC(C)O)=O', 'C(C=O)=O']	['C(C(C(C)O)C(C=O)O)=O']	Aldol Condensation	-3.62
702_1	['C(CC(C)O)=O', 'C(C=O)=O']	['C(C(C(C)O)C(C=O)O)=O']	Knoevenagel C	-3.62
708_0	['C(CC(C)O)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CC(C)O)O)O)=O']	Aldol Condensation	-10.17
708_1	['C(CC(C)O)=O', 'C(CO)(CO)=O']	['C(CO)(C(C(CC(C)O)O)O)=O']	Knoevenagel H	-10.17
710_0	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	Aldol Condensation	-11.45
710_1	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C)O)C(C(O)=O)(CO)O)=O']	Knoevenagel C	-11.45
712_0	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CC(C)O)O)O)=O)(O)=O']	Aldol Condensation	-22.82
712_1	['C(CC(C)O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C(C(CC(C)O)O)O)=O)(O)=O']	Knoevenagel H	-22.82
714_0	['C(CC(C)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	Aldol Condensation	-15.67
714_1	['C(CC(C)O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C(C(C(O)=O)O)O)C(C)O)=O']	Knoevenagel C	-15.67
716_0	['C(CC(C)O)=O', 'C(C)=CC=O']	['C(C(C(C)O)C(C=CC)O)=O']	Aldol Condensation	-3.62
716_1	['C(CC(C)O)=O', 'C(C)=CC=O']	['C(C(C(C)O)C(C=CC)O)=O']	Knoevenagel C	-3.62
718_0	['C(CC(C)O)=O', 'C(CC=C)=O']	['C(C(C(CC=C)O)C(C)O)=O']	Aldol Condensation	-3.62
718_1	['C(CC(C)O)=O', 'C(CC=C)=O']	['C(C(C(CC=C)O)C(C)O)=O']	Knoevenagel C	-3.62
720_0	['C(CC(C)O)=O', 'C(CC=C)=O']	['C(C(C=C)C(CC(C)O)O)=O']	Aldol Condensation	-3.62
732_0	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	['C(CC(C(C(CO)=O)O)O)(O)=O']	Aldol Condensation	-0.49
732_1	['C(CC(O)=O)=O', 'C(CO)(CO)=O']	['C(CC(C(C(CO)=O)O)O)(O)=O']	Knoevenagel H	-0.49
734_0	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	Aldol Condensation	-1.77
734_1	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	['C(C(C=O)C(C(O)=O)(CO)O)(O)=O']	Knoevenagel C	-1.77
736_0	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	['C(CC(C(C(C(O)=O)=O)O)O)(O)=O']	Aldol Condensation	-13.14
736_1	['C(CC(O)=O)=O', 'C(C(CO)=O)(O)=O']	['C(CC(C(C(C(O)=O)=O)O)O)(O)=O']	Knoevenagel H	-13.14
738_0	['C(CC(O)=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	Aldol Condensation	-5.98
738_1	['C(CC(O)=O)=O', 'C(C(C=O)O)(O)=O']	['C(C(C=O)C(C(C(O)=O)O)O)(O)=O']	Knoevenagel C	-5.98
746_0	['C(C(CC(C)O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	Aldol Condensation	-3.62
746_1	['C(C(CC(C)O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(C(O)=O)=O)C(C)O)O)=O']	Knoevenagel C	-3.62
748_0	['C(C(C)(CC=O)O)(O)=O', 'C(C=O)=O']	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	Aldol Condensation	-3.62
748_1	['C(C(C)(CC=O)O)(O)=O', 'C(C=O)=O']	['C(C(C)(C(C=O)C(C=O)O)O)(O)=O']	Knoevenagel C	-3.62
750_0	['C(CC(C(O)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(O)=O)=O)C(C=O)O)(O)=O']	Aldol Condensation	-10.78
750_1	['C(CC(C(O)=O)=O)(O)=O', 'C(C=O)=O']	['C(C(C(C(O)=O)=O)C(C=O)O)(O)=O']	Knoevenagel C	-10.78
752_0	['C(C(CO)=O)=O', 'C(CCO)=O']	['C(C(C(C(CCO)O)O)=O)=O']	Aldol Condensation	-10.35
752_1	['C(C(CO)=O)=O', 'C(CCO)=O']	['C(C(C(C(CCO)O)O)=O)=O']	Knoevenagel H	-10.35
754_0	['C(C(CO)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CO)=O)O)=O']	Aldol Condensation	-3.62
754_1	['C(C(CO)=O)=O', 'C(CCO)=O']	['C(C(CO)C(C(CO)=O)O)=O']	Knoevenagel C	-3.62
758_0	['C(C(CO)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)O)O)=O']	Aldol Condensation	-10.35
758_1	['C(C(CO)=O)=O', 'C(C=O)=O']	['C(C(C(C(C=O)=O)O)O)=O']	Knoevenagel H	-10.35
